Pollutant,Site,Hour,NIsize,simTr,N,RMSE,MAE,MAPE,IA
PM10,Warsaw,1,30,0.020000,10,18.6279,12.0901,39.071,0.712828
PM10,Warsaw,1,30,0.020000,15,18.4566,12.1051,39.5551,0.698035
PM10,Warsaw,1,30,0.020000,20,18.8728,12.3039,39.9404,0.700543
PM10,Warsaw,1,30,0.020000,25,18.7947,12.2285,39.4883,0.707567
PM10,Warsaw,1,30,0.020000,30,19.1249,12.2381,39.9326,0.701233
PM10,Warsaw,1,30,0.020000,35,18.2938,12.1631,39.7729,0.711642
PM10,Warsaw,1,30,0.020000,40,18.6997,12.1732,39.6413,0.712301
PM10,Warsaw,1,30,0.020000,45,18.6609,12.1193,39.9482,0.706733
PM10,Warsaw,1,30,0.020000,50,18.6741,12.1934,39.6746,0.710055
PM10,Warsaw,1,30,0.020000,55,18.6554,12.1484,39.3029,0.705054
PM10,Warsaw,1,30,0.020000,60,18.6405,12.1917,39.6193,0.710898
PM10,Warsaw,1,35,0.020000,1,26.3146,14.3879,45.2192,0.560721
PM10,Warsaw,1,35,0.020000,5,18.0579,11.6241,38.3743,0.717511
PM10,Warsaw,1,35,0.020000,10,19.4483,11.9848,38.7854,0.670404
PM10,Warsaw,1,35,0.020000,15,19.655,11.9113,38.4854,0.673897
PM10,Warsaw,1,35,0.020000,20,18.765,11.6512,38.0974,0.684912
PM10,Warsaw,1,35,0.020000,25,19.1049,11.6949,37.7357,0.679342
PM10,Warsaw,1,35,0.020000,30,18.7158,11.6448,37.5509,0.687119
PM10,Warsaw,1,35,0.020000,35,18.8397,11.6348,37.5759,0.693523
PM10,Warsaw,1,35,0.020000,40,18.544,11.6236,37.9391,0.696903
PM10,Warsaw,1,35,0.020000,45,19.012,11.6999,37.5825,0.690802
PM10,Warsaw,1,35,0.020000,50,18.4685,11.5649,37.4042,0.68629
PM10,Warsaw,1,35,0.020000,55,18.3368,11.466,37.4825,0.691557
PM10,Warsaw,1,35,0.020000,60,18.4342,11.5634,37.6478,0.693646
PM10,Warsaw,1,40,0.020000,1,23.1256,13.9991,44.9168,0.648645
PM10,Warsaw,1,40,0.020000,5,17.9448,11.2735,38.6662,0.723525
PM10,Warsaw,1,40,0.020000,10,18.9805,11.204,36.8192,0.717765
PM10,Warsaw,1,40,0.020000,15,16.3941,10.6343,35.9185,0.764478
PM10,Warsaw,1,40,0.020000,20,17.5727,10.8021,35.3173,0.744176
PM10,Warsaw,1,40,0.020000,25,17.1208,10.7203,35.4416,0.753651
PM10,Warsaw,1,40,0.020000,30,17.7722,10.7594,35.5119,0.742458
PM10,Warsaw,1,40,0.020000,35,17.2386,10.7463,35.5693,0.762017
PM10,Warsaw,1,40,0.020000,40,17.475,10.6638,35.4903,0.752241
PM10,Warsaw,1,40,0.020000,45,17.2779,10.7147,35.4156,0.756409
PM10,Warsaw,1,40,0.020000,50,17.6745,10.7566,35.3895,0.75275
PM10,Warsaw,1,40,0.020000,55,16.962,10.5971,35.2486,0.76033
PM10,Warsaw,1,40,0.020000,60,16.9251,10.5616,35.0168,0.759004
PM10,Warsaw,1,45,0.020000,1,23.2816,14.1589,46.213,0.599138
PM10,Warsaw,1,45,0.020000,5,21.0653,11.6117,37.1359,0.658746
PM10,Warsaw,1,45,0.020000,10,17.4017,10.7804,35.681,0.740513
PM10,Warsaw,1,45,0.020000,15,17.7633,10.8935,35.8569,0.745519
PM10,Warsaw,1,45,0.020000,20,17.4074,10.8314,35.8828,0.744957
PM10,Warsaw,1,45,0.020000,25,17.6111,10.8307,36.1887,0.728242
PM10,Warsaw,1,45,0.020000,30,18.0759,10.8437,35.8585,0.726596
PM10,Warsaw,1,45,0.020000,35,17.2654,10.6635,35.2305,0.742155
PM10,Warsaw,1,45,0.020000,40,17.7252,10.8288,35.7985,0.728593
PM10,Warsaw,1,45,0.020000,45,17.8222,10.8383,35.9745,0.733225
PM10,Warsaw,1,45,0.020000,50,16.9485,10.662,35.5533,0.751974
PM10,Warsaw,1,45,0.020000,55,17.7523,10.8209,35.8348,0.733898
PM10,Warsaw,1,45,0.020000,60,16.8993,10.674,35.7341,0.745616
PM10,Warsaw,1,50,0.020000,1,19.1297,12.5483,43.0828,0.696951
PM10,Warsaw,1,50,0.020000,5,15.0851,10.2729,36.6997,0.790171
PM10,Warsaw,1,50,0.020000,10,14.8272,9.93437,35.1637,0.804911
PM10,Warsaw,1,50,0.020000,15,14.4997,9.76134,34.5098,0.807417
PM10,Warsaw,1,50,0.020000,20,15.2728,9.93668,35.4681,0.791244
PM10,Warsaw,1,50,0.020000,25,14.4529,9.66539,34.4404,0.799623
PM10,Warsaw,1,50,0.020000,30,14.3716,9.61767,34.1485,0.803411
PM10,Warsaw,1,50,0.020000,35,14.6225,9.65943,34.3453,0.80028
PM10,Warsaw,1,50,0.020000,40,14.8959,9.68096,34.4312,0.804588
PM10,Warsaw,1,50,0.020000,45,14.639,9.69763,34.4836,0.802397
PM10,Warsaw,1,50,0.020000,50,14.4671,9.59284,34.2761,0.806883
PM10,Warsaw,1,50,0.020000,55,14.2844,9.54468,34.2696,0.809749
PM10,Warsaw,1,50,0.020000,60,14.4357,9.56028,34.4132,0.805843
PM10,Warsaw,1,55,0.020000,1,18.8912,12.1516,42.4307,0.727496
PM10,Warsaw,1,55,0.020000,5,15.2506,10.0762,36.0867,0.781317
PM10,Warsaw,1,55,0.020000,10,15.9123,10.279,36.6063,0.778493
PM10,Warsaw,1,55,0.020000,15,15.1646,10.0083,36.2453,0.795671
PM10,Warsaw,1,55,0.020000,20,14.7525,9.85586,35.6627,0.802766
PM10,Warsaw,1,55,0.020000,25,14.5254,9.83024,35.5882,0.807222
PM10,Warsaw,1,55,0.020000,30,14.6614,9.92279,36.0009,0.809056
PM10,Warsaw,1,55,0.020000,35,14.8388,9.92415,35.789,0.798109
PM10,Warsaw,1,55,0.020000,40,14.9612,9.93117,35.8163,0.796907
PM10,Warsaw,1,55,0.020000,45,14.7522,9.87241,35.8667,0.803785
PM10,Warsaw,1,55,0.020000,50,14.9221,9.89203,35.8471,0.800715
PM10,Warsaw,1,55,0.020000,55,14.5096,9.79124,35.6212,0.804855
PM10,Warsaw,1,55,0.020000,60,14.6667,9.84245,35.7867,0.798775
PM10,Warsaw,1,60,0.020000,1,19.9996,12.6999,42.2909,0.70788
PM10,Warsaw,1,60,0.020000,5,15.1487,10.4073,35.9685,0.785394
PM10,Warsaw,1,60,0.020000,10,14.9427,10.0091,34.8288,0.795047
PM10,Warsaw,1,60,0.020000,15,14.5317,9.9252,34.6478,0.802108
PM10,Warsaw,1,60,0.020000,20,14.124,9.80885,34.3081,0.811333
PM10,Warsaw,1,60,0.020000,25,14.2701,9.83728,34.3062,0.802469
PM10,Warsaw,1,60,0.020000,30,14.2291,9.83275,34.1535,0.806282
PM10,Warsaw,1,60,0.020000,35,13.8449,9.73042,34.1641,0.815271
