Pollutant,Site,Hour,NIsize,simTr,N,RMSE,MAE,MAPE,IA
PM10,Warsaw,1,30,0.020000,35,9.26224,7.15619,28.2607,0.908
PM10,Warsaw,1,30,0.020000,40,9.66782,7.58852,30.1364,0.900265
PM10,Warsaw,1,30,0.020000,50,9.05258,6.92401,27.2365,0.910583
PM10,Warsaw,1,30,0.020000,55,9.51289,7.42632,29.2387,0.902172
PM10,Warsaw,1,30,0.020000,60,9.20444,7.07543,27.8509,0.907428
PM10,Warsaw,1,35,0.020000,1,10.2673,7.19637,30.0601,0.874737
PM10,Warsaw,1,35,0.020000,5,8.49906,6.20381,26.4108,0.917651
PM10,Warsaw,1,35,0.020000,10,8.29161,6.16098,26.2023,0.921004
PM10,Warsaw,1,35,0.020000,15,8.48767,6.19776,26.3368,0.914436
PM10,Warsaw,1,35,0.020000,20,8.50971,6.3206,26.675,0.916018
PM10,Warsaw,1,35,0.020000,25,8.32111,6.23675,26.6779,0.921137
PM10,Warsaw,1,35,0.020000,30,8.38164,6.13282,26.3169,0.920241
PM10,Warsaw,1,35,0.020000,35,8.20639,6.01312,25.8161,0.921317
PM10,Warsaw,1,35,0.020000,40,8.21934,5.98202,25.5396,0.921883
PM10,Warsaw,1,35,0.020000,50,8.29685,6.07494,25.9242,0.921114
PM10,Warsaw,1,35,0.020000,55,8.20914,6.07142,25.948,0.921901
PM10,Warsaw,1,35,0.020000,60,8.16061,5.98552,25.5947,0.922907
PM10,Warsaw,1,40,0.020000,1,9.69022,6.82742,28.0943,0.88441
PM10,Warsaw,1,40,0.020000,5,8.30761,5.81758,24.0662,0.911164
PM10,Warsaw,1,40,0.020000,10,8.06984,5.93809,24.5483,0.921686
PM10,Warsaw,1,40,0.020000,15,7.92265,5.58965,23.0597,0.921162
PM10,Warsaw,1,40,0.020000,20,7.92595,5.61498,23.0981,0.922264
PM10,Warsaw,1,40,0.020000,25,7.80536,5.59759,22.7985,0.92381
PM10,Warsaw,1,40,0.020000,30,7.87791,5.63388,23.1649,0.921626
PM10,Warsaw,1,40,0.020000,35,7.97853,5.75701,23.4481,0.921482
PM10,Warsaw,1,40,0.020000,40,7.81394,5.63829,23.121,0.923137
PM10,Warsaw,1,40,0.020000,50,7.91191,5.72045,23.636,0.922071
PM10,Warsaw,1,40,0.020000,55,7.77923,5.66267,23.2136,0.924469
PM10,Warsaw,1,40,0.020000,60,7.90434,5.70915,23.4805,0.922074
PM10,Warsaw,1,45,0.020000,1,10.4758,7.2787,28.5605,0.869742
PM10,Warsaw,1,45,0.020000,5,7.72419,5.5077,22.711,0.925995
PM10,Warsaw,1,45,0.020000,10,8.5584,6.08292,24.037,0.909734
PM10,Warsaw,1,45,0.020000,15,8.52206,6.02995,23.9582,0.909743
PM10,Warsaw,1,45,0.020000,20,8.56043,6.04606,24.161,0.90829
PM10,Warsaw,1,45,0.020000,25,8.02886,5.77735,23.2155,0.921286
PM10,Warsaw,1,45,0.020000,30,8.10729,5.73631,23.0853,0.918056
PM10,Warsaw,1,45,0.020000,35,7.94364,5.72554,23.0217,0.923499
PM10,Warsaw,1,45,0.020000,40,8.05901,5.78454,23.1871,0.92098
PM10,Warsaw,1,45,0.020000,50,8.21781,5.83681,23.3456,0.917268
