25.7,11.6,19.3,27.0,11.3,1.0,13.9
11.6,19.3,13.9,28.0,13.5,2.0,15.4
19.3,13.9,15.4,29.0,10.3,2.7,23.4
13.9,15.4,23.4,30.0,12.2,1.3,23.2
15.4,23.4,23.2,31.0,11.3,1.0,17.7
23.4,23.2,17.7,1.0,12.0,1.0,18.0
23.2,17.7,18.0,2.0,13.3,1.0,19.7
17.7,18.0,19.7,3.0,14.4,1.0,14.8
18.0,19.7,14.8,4.0,14.1,1.7,16.3
19.7,14.8,16.3,5.0,11.3,2.3,14.8
14.8,16.3,14.8,6.0,12.0,1.7,15.3
16.3,14.8,15.3,7.0,11.7,2.0,24.1
14.8,15.3,24.1,8.0,13.4,1.3,19.2
15.3,24.1,19.2,9.0,13.3,1.7,20.2
24.1,19.2,20.2,10.0,14.4,1.3,22.3
19.2,20.2,22.3,11.0,18.2,1.3,27.1
20.2,22.3,27.1,12.0,19.1,1.3,31.0
22.3,27.1,31.0,13.0,19.2,1.0,43.7
27.1,31.0,43.7,14.0,18.9,1.0,44.9
31.0,43.7,44.9,15.0,20.3,1.3,24.5
43.7,44.9,24.5,16.0,20.7,1.0,35.2
44.9,24.5,35.2,17.0,20.7,1.0,19.6
24.5,35.2,19.6,18.0,18.2,2.0,35.6
35.2,19.6,35.6,19.0,19.1,0.7,30.1
19.6,35.6,30.1,20.0,22.6,1.0,41.3
35.6,30.1,41.3,21.0,24.5,1.0,40.6
30.1,41.3,40.6,22.0,23.9,1.0,26.2
41.3,40.6,26.2,23.0,20.4,2.3,22.3
40.6,26.2,22.3,24.0,21.6,0.7,26.9
26.2,22.3,26.9,25.0,22.3,1.0,37.6
22.3,26.9,37.6,26.0,25.4,1.7,31.1
26.9,37.6,31.1,27.0,25.7,1.3,23.1
37.6,31.1,23.1,28.0,23.0,1.7,19.1
31.1,23.1,19.1,29.0,19.4,1.0,19.7
23.1,19.1,19.7,30.0,19.2,2.0,17.8
19.1,19.7,17.8,1.0,21.8,2.7,19.0
19.7,17.8,19.0,2.0,21.1,2.3,17.5
17.8,19.0,17.5,3.0,20.7,2.0,22.0
19.0,17.5,22.0,4.0,22.4,2.0,30.1
17.5,22.0,30.1,5.0,23.8,1.7,32.0
22.0,30.1,32.0,6.0,26.0,1.7,36.3
30.1,32.0,36.3,7.0,26.2,1.0,43.8
32.0,36.3,43.8,8.0,27.2,1.0,35.4
36.3,43.8,35.4,9.0,26.6,1.0,42.5
43.8,35.4,42.5,10.0,27.4,1.3,47.5
35.4,42.5,47.5,11.0,27.2,1.3,40.3
42.5,47.5,40.3,12.0,28.7,1.3,34.4
47.5,40.3,34.4,13.0,26.4,1.7,25.7
40.3,34.4,25.7,14.0,22.9,1.7,19.1
34.4,25.7,19.1,15.0,17.6,2.3,13.7
25.7,19.1,13.7,16.0,17.6,2.7,19.5
19.1,13.7,19.5,17.0,19.7,2.3,30.5
13.7,19.5,30.5,18.0,23.4,1.7,17.9
19.5,30.5,17.9,19.0,21.1,1.3,19.9
30.5,17.9,19.9,20.0,23.5,1.0,36.0
17.9,19.9,36.0,21.0,26.4,1.3,32.5
19.9,36.0,32.5,22.0,24.0,1.0,25.9
36.0,32.5,25.9,23.0,23.9,1.0,43.4
32.5,25.9,43.4,24.0,25.5,0.0,33.8
25.9,43.4,33.8,25.0,24.8,1.0,34.0
43.4,33.8,34.0,26.0,24.9,1.0,20.8
33.8,34.0,20.8,27.0,24.4,1.3,22.2
34.0,20.8,22.2,28.0,21.5,1.0,32.9
20.8,22.2,32.9,29.0,24.3,1.0,30.2
22.2,32.9,30.2,30.0,24.0,2.0,28.3
32.9,30.2,28.3,31.0,21.8,0.7,36.7
30.2,28.3,36.7,1.0,21.4,1.0,17.1
28.3,36.7,17.1,2.0,21.4,1.7,22.0
36.7,17.1,22.0,3.0,20.4,0.7,24.9
17.1,22.0,24.9,4.0,18.5,2.0,17.6
22.0,24.9,17.6,5.0,19.4,1.0,8.6
24.9,17.6,8.6,6.0,16.9,1.7,27.6
17.6,8.6,27.6,7.0,19.7,1.3,23.7
8.6,27.6,23.7,8.0,19.3,1.0,26.1
