0,0,0,2,0,0,0,0,0,0,0,0
31.4,34.0,20.3,3.0,1.0,1.3,25.87118343910457,-33.85315836959637,-17.3006434890764,-38.00788068793277,83.59049910750097,18.0
34.0,20.3,18.0,4.0,0.5,1.7,33.0136999337508,-44.21925696227178,-13.64430339040845,-40.81756219761662,83.66742261654605,13.0
20.3,18.0,13.0,5.0,-2.5,3.3,18.222227857917662,-41.54814822724214,-4.657185870078819,-42.82029291548813,83.80339915489142,14.7
18.0,13.0,14.7,6.0,-3.1,3.0,-8.820868276618418,-24.43691635541116,7.902690104741438,-43.951141891351064,84.0062364186392,40.1
13.0,14.7,40.1,7.0,-4.6,3.0,-24.53292071799705,2.8094536868945528,21.684903102220208,-44.14477552149724,84.28333945037953,72.2
14.7,40.1,72.2,8.0,-4.9,1.0,-32.91671554163821,29.471430760628753,34.33903169052538,-43.33054073257001,84.63679382305409,160.4
40.1,72.2,160.4,9.0,-6.2,1.0,30.848108660895438,42.40633624288795,43.514654437824845,-41.422546375296896,85.05344703368867,130.1
72.2,160.4,130.1,10.0,-6.9,1.3,5.863651628530024,29.815374702527077,47.235728390039164,-38.33119244480394,85.51643772370768,70.5
160.4,130.1,70.5,11.0,-5.6,1.7,-24.757199458533595,-1.8085506438840633,45.072364451641256,-34.0155188837592,86.00890453453559,81.9
130.1,70.5,81.9,12.0,-5.0,2.0,22.846119011504687,-35.994591489127764,37.17402686586854,-28.63954049584245,86.51398610759699,29.3
70.5,81.9,29.3,13.0,-2.2,1.3,-16.497540180745847,-42.540188694795326,23.780480106877814,-22.457572315652982,87.01482108431634,37.3
81.9,29.3,37.3,14.0,-4.6,1.0,-21.474815284067546,-18.716234120262577,5.730845746846656,-15.734344448634683,87.49454810611815,60.6
29.3,37.3,60.6,15.0,-4.5,1.0,-23.298686617213935,18.476954336361644,-13.779986533343344,-8.734587000231294,87.93630581442692,120.9
37.3,60.6,120.9,16.0,-6.9,1.7,15.923270759067776,49.34471149178615,-30.968185025634455,-1.7230300758867203,88.32323285066724,130.7
60.6,120.9,130.7,17.0,-7.5,2.0,28.15181550272185,51.35198341183038,-42.477862989771154,5.035596218955373,88.63846785626355,40.4
120.9,130.7,40.4,18.0,-6.7,3.0,-26.404947874634157,13.658533239879109,-47.00282832156553,11.284093483680252,88.86514947264033,24.1
130.7,40.4,24.1,19.0,-9.2,2.0,-2.556374428477053,-34.10893910566626,-45.04478800090479,16.823685193825956,88.98641634122215,31.6
40.4,24.1,31.6,20.0,-17.1,2.3,23.27138420045042,-64.67655406110836,-37.55654399988109,21.576306757105524,88.9854071034335,14.7
24.1,31.6,14.7,21.0,-14.1,4.0,-15.743892633889681,-58.247284561714956,-25.64627184316248,25.492188638068253,88.84526040069886,34.9
31.6,14.7,34.9,22.0,-22.5,2.0,-34.816513626617784,-36.423701510713286,-10.930461038375093,28.521561301263375,88.5491148744428,137.6
14.7,34.9,137.6,23.0,-21.9,1.3,41.49911768029614,-27.44120246874126,4.847320411114871,30.61465521124051,88.08010916608974,182.8
34.9,137.6,182.8,24.0,-19.5,0.7,58.418831096159046,-14.70541834771377,19.943504501941764,31.72170083254869,87.42138191706427,110.5
137.6,182.8,110.5,25.0,-14.8,1.0,-57.27275912601294,16.80923549674484,32.61452323073978,31.79064390853847,86.55835648998985,146.6
182.8,110.5,146.6,26.0,-12.1,0.7,-74.53431800484857,63.77162298065565,41.11680859414287,30.757549388001486,85.48833704204856,312.0
110.5,146.6,312.0,27.0,-13.4,0.7,64.112021923423,91.41407553763966,43.69156464610692,28.56045780215882,84.2218800906716,135.7
146.6,312.0,135.7,28.0,-11.4,2.0,-43.08352707388347,31.49779283226249,39.27669864455677,25.236751534011894,82.7722840630523,95.2
312.0,135.7,95.2,29.0,-7.1,2.0,21.243709198593653,-58.02563526100361,29.82534980347204,21.003728872553474,81.15284738638444,22.9
135.7,95.2,22.9,30.0,-3.8,2.0,-3.46461221920736,-87.18038867777452,18.048272311514644,16.119860097605766,79.37686848786146,16.7
95.2,22.9,16.7,31.0,-1.5,3.0,-1.209047078759749,-76.64542145128401,6.253207246376109,10.84361548899063,77.45764579467702,27.7
22.9,16.7,27.7,1.0,-1.0,2.7,3.0644163719982016,-51.37791994959831,-4.828439482954291,5.43346532652976,75.40847773402463,26.5
16.7,27.7,26.5,2.0,-1.7,2.0,-7.270857871161978,-24.894278774241013,-14.72540597774014,0.14787989004525814,73.24266273309787,21.0
27.7,26.5,21.0,3.0,-1.1,3.0,-18.152865329483873,-4.135250284900197,-22.930713064065053,-4.754670540641224,70.97349921909034,19.7
26.5,21.0,19.7,4.0,-1.8,2.0,-25.059366036527223,14.098177671052152,-28.937381568012864,-9.01571568570769,68.61428561919563,84.1
21.0,19.7,84.1,5.0,-9.9,4.0,30.712207706227957,31.82468951416434,-32.23843231566721,-12.3767852653323,66.1783203606072,82.3
19.7,84.1,82.3,6.0,-9.0,1.7,25.664454349528565,39.86293891275779,-32.3266748148771,-14.579620317928006,63.67890187051875,27.1
84.1,82.3,27.1,7.0,-5.7,3.7,-26.967745140609917,37.213774453887225,-28.832515801851184,-15.442842087549879,61.129328576123754,13.5
82.3,27.1,13.5,8.0,-0.5,1.0,-33.90301815090883,26.102131938063653,-22.152589824470642,-15.090283855739644,58.543759893055466,25.2
27.1,13.5,25.2,9.0,1.8,1.0,-13.699622553231812,10.357731583789102,-13.672650430762408,-13.727688400702903,55.94222980090802,64.3
13.5,25.2,64.3,10.0,-0.6,2.0,30.89250462752,-3.385358112685309,-4.99112029346501,-11.571381929897244,53.35535570852756,59.1
25.2,64.3,59.1,11.0,-5.9,1.0,24.111991514304762,-9.212769601278008,2.224713712993277,-8.841329886044129,50.8173942600241,15.2
64.3,59.1,15.2,12.0,-3.1,1.0,-26.5928623628139,-7.3898243206107885,6.577582295782082,-5.762332212109389,48.367436599752,61.6
59.1,15.2,61.6,13.0,-4.8,1.0,11.327709814791051,-1.9963443496054218,8.783249513807593,-2.5603974761199266,46.04578249712671,77.2
15.2,61.6,77.2,14.0,-2.5,1.0,20.877646091447552,1.7882026187589195,10.10295381433255,0.5384657538972922,43.892731721563685,47.6
61.6,77.2,47.6,15.0,-0.5,1.0,-9.676117931342233,0.541915674185806,11.477369304762648,3.308248909915383,41.948584042478394,42.0
77.2,47.6,42.0,16.0,-2.8,3.0,-14.71066061545864,-1.681056464781713,12.615134427046632,5.52294342390742,40.2536392292863,71.1
47.6,42.0,71.1,17.0,-4.2,2.0,12.494120330278271,-0.21406882809775718,13.015210718570128,6.956540727846505,38.848197051402856,48.5
