Pollutant,Site,Hour,N,RealValue,PredValue
PM10,Warsaw,1,1,42.4,43.4567
PM10,Warsaw,1,1,24.9,48.5
PM10,Warsaw,1,1,16.1,35.6
PM10,Warsaw,1,1,18,17.3
PM10,Warsaw,1,1,10.4,17.3
PM10,Warsaw,1,1,9.1,24.7
PM10,Warsaw,1,1,18.3,28.1
PM10,Warsaw,1,1,19.3,17.3
PM10,Warsaw,1,1,11.5,19.7
PM10,Warsaw,1,1,26.5,22.4
PM10,Warsaw,1,1,15.1,25.4
PM10,Warsaw,1,1,25.3,17.3
PM10,Warsaw,1,1,25.8,18
PM10,Warsaw,1,1,20.4,17.3
PM10,Warsaw,1,1,28.3,15.9
PM10,Warsaw,1,1,19.9,15.9
PM10,Warsaw,1,1,25.1,19.7
PM10,Warsaw,1,1,33,18
PM10,Warsaw,1,1,47.1,17.3
PM10,Warsaw,1,1,25.3,15.9
PM10,Warsaw,1,1,22.5,38.5
PM10,Warsaw,1,1,9,27.2
PM10,Warsaw,1,1,15.7,12.6
PM10,Warsaw,1,1,11.7,23.4
PM10,Warsaw,1,1,9.2,15.3
PM10,Warsaw,1,1,11.6,19.7
PM10,Warsaw,1,1,11.5,19.7
PM10,Warsaw,1,1,14.7,28.1
PM10,Warsaw,1,1,24.3,19.7
PM10,Warsaw,1,1,27.1,14.8
PM10,Warsaw,1,1,19.4,16.8
PM10,Warsaw,1,1,18.9,28.1
PM10,Warsaw,1,1,21.1,17.3
PM10,Warsaw,1,1,27.9,33.7
PM10,Warsaw,1,1,22.9,30.3
PM10,Warsaw,1,1,17.7,28
PM10,Warsaw,1,1,25.5,19.9
PM10,Warsaw,1,1,21.6,19.9
PM10,Warsaw,1,1,16.7,22
PM10,Warsaw,1,1,20.6,27.2
PM10,Warsaw,1,1,26.7,22
PM10,Warsaw,1,1,30.4,33.7
PM10,Warsaw,1,1,33.7,28.4
PM10,Warsaw,1,1,38.8,26.2
PM10,Warsaw,1,1,27.9,21.4
PM10,Warsaw,1,1,21,15
PM10,Warsaw,1,1,35.8,13.7
PM10,Warsaw,1,1,13.1,30.3
PM10,Warsaw,1,1,16.4,19.6
PM10,Warsaw,1,1,20.2,19.4
PM10,Warsaw,1,1,23.6,31.5
PM10,Warsaw,1,1,30.8,16.8
PM10,Warsaw,1,1,29.4,15.9
PM10,Warsaw,1,1,28.1,34
PM10,Warsaw,1,1,19.8,15
PM10,Warsaw,1,1,19.8,8.6
PM10,Warsaw,1,1,28.6,8.6
PM10,Warsaw,1,1,22,22
PM10,Warsaw,1,1,25.8,19.5
PM10,Warsaw,1,1,37.8,25.9
PM10,Warsaw,1,1,27.6,19.5
PM10,Warsaw,1,1,19.5,8.6
PM10,Warsaw,1,1,18.5,13.7
PM10,Warsaw,1,1,25.8,19.5
PM10,Warsaw,1,1,22.5,17.5
PM10,Warsaw,1,1,22.4,17.6
PM10,Warsaw,1,1,23.3,26.9
PM10,Warsaw,1,1,25.4,30.2
PM10,Warsaw,1,1,15.5,19.9
PM10,Warsaw,1,1,19.7,19.6
PM10,Warsaw,1,1,23.6,30.2
PM10,Warsaw,1,1,19.6,28.4
PM10,Warsaw,1,1,18.5,15
PM10,Warsaw,1,1,20.8,27.2
PM10,Warsaw,1,1,24.8,16.8
PM10,Warsaw,1,1,28.6,33.7
PM10,Warsaw,1,1,17.9,19.6
PM10,Warsaw,1,1,15.6,30.2
PM10,Warsaw,1,1,19.9,27.2
PM10,Warsaw,1,1,26.7,16.8
PM10,Warsaw,1,1,19.5,28
PM10,Warsaw,1,1,26.7,17.6
PM10,Warsaw,1,1,23.3,15.4
PM10,Warsaw,1,1,15,15.9
PM10,Warsaw,1,1,17.6,22.2
PM10,Warsaw,1,1,21.9,17.3
PM10,Warsaw,1,1,18.9,15.9
PM10,Warsaw,1,1,26,17.6
PM10,Warsaw,1,1,29.4,28.4
PM10,Warsaw,1,1,18.4,19.5
PM10,Warsaw,1,1,17.6,30.1
PM10,Warsaw,1,1,22.2,24.9
PM10,Warsaw,1,1,26.4,19.6
PM10,Warsaw,1,1,19.2,34
PM10,Warsaw,1,1,26,8.6
PM10,Warsaw,1,1,30,34
PM10,Warsaw,1,1,45.5,22
PM10,Warsaw,1,1,18.6,28.4
PM10,Warsaw,1,1,17.3,34
PM10,Warsaw,1,1,21,19.1
PM10,Warsaw,1,1,14.1,23.5
PM10,Warsaw,1,1,17.5,23.3
PM10,Warsaw,1,1,23.5,19.9
PM10,Warsaw,1,1,15.9,15
PM10,Warsaw,1,1,17.1,8.6
PM10,Warsaw,1,1,27.7,30.2
PM10,Warsaw,1,1,27,34
PM10,Warsaw,1,1,24.8,32
PM10,Warsaw,1,1,27.7,19.9
PM10,Warsaw,1,1,29.3,30.2
PM10,Warsaw,1,1,14.6,33.7
PM10,Warsaw,1,1,6.7,34
PM10,Warsaw,1,1,17.7,16.8
PM10,Warsaw,1,1,25.2,15.9
PM10,Warsaw,1,1,29.4,19.6
PM10,Warsaw,1,1,25.6,34
PM10,Warsaw,1,1,30.1,26.9
PM10,Warsaw,1,1,27.3,24.9
PM10,Warsaw,1,1,18,26.9
PM10,Warsaw,1,1,19.8,15.9
PM10,Warsaw,1,1,27.2,16.8
PM10,Warsaw,1,1,34.2,17.6
PM10,Warsaw,1,1,32.3,17.6
PM10,Warsaw,1,1,16.3,30.9
PM10,Warsaw,1,1,16.22,10
PM10,Warsaw,1,1,16.14,17.3
PM10,Warsaw,1,1,16.06,16.8
PM10,Warsaw,1,1,15.98,17.3
PM10,Warsaw,1,1,15.9,30.3
PM10,Warsaw,1,1,15.82,34
PM10,Warsaw,1,1,15.74,30.2
PM10,Warsaw,1,1,15.66,15.9
PM10,Warsaw,1,1,15.58,34
PM10,Warsaw,1,1,15.5,30.1
PM10,Warsaw,1,1,25.4,15.9
PM10,Warsaw,1,1,29.4,17.3
PM10,Warsaw,1,1,46.8,15.9
PM10,Warsaw,1,1,14.4,44.7
PM10,Warsaw,1,1,11.5,35.6
PM10,Warsaw,1,1,19.2,16.2
PM10,Warsaw,1,1,16.8,22.4
PM10,Warsaw,1,1,19.4,12.6
PM10,Warsaw,1,1,13.2,11.2
PM10,Warsaw,1,1,17.4,22.4
PM10,Warsaw,1,1,16.3,22.4
PM10,Warsaw,1,1,16.2,22.4
PM10,Warsaw,1,1,13.4,30.6
PM10,Warsaw,1,1,17.8,22
PM10,Warsaw,1,1,13.6,13.9
PM10,Warsaw,1,1,22,18
PM10,Warsaw,1,1,31.4,22
PM10,Warsaw,1,1,46.6,25.4
PM10,Warsaw,1,1,52.4,18.4
PM10,Warsaw,1,1,29.2,18.4
PM10,Warsaw,1,1,38.3,30.4
PM10,Warsaw,1,1,36.2,8.5
PM10,Warsaw,1,1,16.7,41
PM10,Warsaw,1,1,15.1,19.3
PM10,Warsaw,1,1,29.6,36.3
PM10,Warsaw,1,1,41.2,18
PM10,Warsaw,1,1,28.1,38.3
PM10,Warsaw,1,1,36.7,36.5
PM10,Warsaw,1,1,34.8,38.3
PM10,Warsaw,1,1,31,38.3
PM10,Warsaw,1,1,52.3,18
PM10,Warsaw,1,1,47.2,38.3
PM10,Warsaw,1,1,42.5,47.8
PM10,Warsaw,1,1,44.8,43.7833
PM10,Warsaw,1,1,52.9,46.8867
PM10,Warsaw,1,1,51,53.7
PM10,Warsaw,1,1,35.6,28.5
PM10,Warsaw,1,1,32.4,31
PM10,Warsaw,1,1,10.2,31
PM10,Warsaw,1,1,22.6,19
PM10,Warsaw,1,1,27.1,25.7
PM10,Warsaw,1,1,34.7,24.4
PM10,Warsaw,1,1,48.2,22
PM10,Warsaw,1,1,78.5,47.8
PM10,Warsaw,1,1,31.3,34.7
PM10,Warsaw,1,1,25.1,37.6
PM10,Warsaw,1,1,27.6,22.2
PM10,Warsaw,1,1,37.7,25.7
PM10,Warsaw,1,1,43.4,17.5
PM10,Warsaw,1,1,63.9,61
PM10,Warsaw,1,1,39.5,39.5
PM10,Warsaw,1,1,31.4,24.3
PM10,Warsaw,1,1,40.2,42.9667
PM10,Warsaw,1,1,25.4,24.8
PM10,Warsaw,1,1,34.1,18
PM10,Warsaw,1,1,22,33.2
PM10,Warsaw,1,1,33.3,37.3
PM10,Warsaw,1,1,35,35.6
PM10,Warsaw,1,1,13.9,32.1
PM10,Warsaw,1,1,21.6,19
PM10,Warsaw,1,1,51.8,14.6
PM10,Warsaw,1,1,35.8,17.5
PM10,Warsaw,1,1,34.3,51
PM10,Warsaw,1,1,35,30.2
PM10,Warsaw,1,1,62.8,19.2
PM10,Warsaw,1,1,82.2,39.5
PM10,Warsaw,1,1,40.2,35.8
PM10,Warsaw,1,1,24.3,13.9
PM10,Warsaw,1,1,13.9,16.2
PM10,Warsaw,1,1,15,21
PM10,Warsaw,1,1,32.1,15.1
PM10,Warsaw,1,1,16.7,19.9
PM10,Warsaw,1,1,9.3,16.2
PM10,Warsaw,1,1,16.1,14.6
PM10,Warsaw,1,1,17.8,21.9
PM10,Warsaw,1,1,10.7,20.7
PM10,Warsaw,1,1,23.8,11.6
PM10,Warsaw,1,1,32.1,10.4
PM10,Warsaw,1,1,21.9,14.7
PM10,Warsaw,1,1,23.6,18.9
PM10,Warsaw,1,1,26.1,21.9
PM10,Warsaw,1,1,27.1,19.2
PM10,Warsaw,1,1,21.4,21.9
PM10,Warsaw,1,1,21.5,17
PM10,Warsaw,1,1,22.2,29.4
PM10,Warsaw,1,1,43,42.2
PM10,Warsaw,1,1,39.4,32.5
PM10,Warsaw,1,1,28.9,7.4
PM10,Warsaw,1,1,37.9,29.4
PM10,Warsaw,1,1,43.6,11.3
PM10,Warsaw,1,1,28.3,46.1
PM10,Warsaw,1,1,48.5,28.4
PM10,Warsaw,1,1,52,28.4
PM10,Warsaw,1,1,35.2,63.1
PM10,Warsaw,1,1,49.3,13.9
PM10,Warsaw,1,1,29.6,28.4
PM10,Warsaw,1,1,21.3,25.8
PM10,Warsaw,1,1,20.8,31.3
PM10,Warsaw,1,1,37.3,20.7
PM10,Warsaw,1,1,33.1,47
PM10,Warsaw,1,1,24.7,19.2
PM10,Warsaw,1,1,27.8,9.4
PM10,Warsaw,1,1,21.1,24.7
PM10,Warsaw,1,1,14.8,20.7
PM10,Warsaw,1,1,16.8,19.2
PM10,Warsaw,1,1,9.2,19.2
PM10,Warsaw,1,1,31.6,20.7
PM10,Warsaw,1,1,15.6,19.9
PM10,Warsaw,1,1,14.8,24.5
PM10,Warsaw,1,1,29.4,14.7
PM10,Warsaw,1,1,37.6,14.7
PM10,Warsaw,1,1,67.3,8.2
PM10,Warsaw,1,1,120.9,54.1
PM10,Warsaw,1,1,120.5,49.9
PM10,Warsaw,1,50,34.6,54.314
PM10,Warsaw,1,50,43.9,21.9
PM10,Warsaw,1,50,23.5,35.694
PM10,Warsaw,1,50,29.7,24.496
PM10,Warsaw,1,50,31.2,14.368
PM10,Warsaw,1,50,33.1,39.32
PM10,Warsaw,1,50,29.8,24.83
PM10,Warsaw,1,50,33.8,22.564
PM10,Warsaw,1,50,61.6,20.808
PM10,Warsaw,1,50,41.6,39.914
PM10,Warsaw,1,50,23.9,35.202
PM10,Warsaw,1,50,37.4,24.0162
PM10,Warsaw,1,50,33.1,11.812
PM10,Warsaw,1,50,14.9,36.332
PM10,Warsaw,1,50,11.7,21.526
PM10,Warsaw,1,50,8.7,32.066
PM10,Warsaw,1,50,8.2,21.938
PM10,Warsaw,1,50,16,21.398
PM10,Warsaw,1,50,32.8,22.638
PM10,Warsaw,1,50,13.9,14.116
PM10,Warsaw,1,50,12.6,19.102
PM10,Warsaw,1,50,9.4,14.53
PM10,Warsaw,1,50,22.8,18.002
PM10,Warsaw,1,50,33.3,33.086
PM10,Warsaw,1,50,33.2,13.762
PM10,Warsaw,1,50,21.1,13.63
PM10,Warsaw,1,50,24,17.27
PM10,Warsaw,1,50,21.9,19.626
PM10,Warsaw,1,50,22.1,22.8
PM10,Warsaw,1,50,29.1,13.962
PM10,Warsaw,1,50,40.8,28.592
PM10,Warsaw,1,50,29.1,24.906
PM10,Warsaw,1,50,15.8,35.038
PM10,Warsaw,1,50,23.9,16.634
PM10,Warsaw,1,50,34.7,10.094
PM10,Warsaw,1,50,39.8,24.276
PM10,Warsaw,1,50,39.9,29.952
PM10,Warsaw,1,50,92.4,30.44
PM10,Warsaw,1,50,58.1,50.246
PM10,Warsaw,1,50,11.2,38.124
PM10,Warsaw,1,50,11,27.774
PM10,Warsaw,1,50,20.2,20.426
PM10,Warsaw,1,50,25,24.326
PM10,Warsaw,1,50,27.4,17.75
PM10,Warsaw,1,50,28.2,19.264
PM10,Warsaw,1,50,40.1,22.624
PM10,Warsaw,1,50,53.6,28.46
PM10,Warsaw,1,50,17.4,24.55
PM10,Warsaw,1,50,18.7,16.766
PM10,Warsaw,1,50,30.2,14.772
PM10,Warsaw,1,50,26.4,25.282
PM10,Warsaw,1,50,27.3,17.04
PM10,Warsaw,1,50,14.1,18.3153
PM10,Warsaw,1,50,18.8,15.978
PM10,Warsaw,1,50,38.1,19.074
PM10,Warsaw,1,50,11.4,19.19
PM10,Warsaw,1,50,9,17.194
PM10,Warsaw,1,50,17.4,16.692
PM10,Warsaw,1,50,18.7,17.71
PM10,Warsaw,1,50,26.7,38.776
PM10,Warsaw,1,50,13.5,25.006
PM10,Warsaw,1,50,25,19.628
PM10,Warsaw,1,50,35,36.338
PM10,Warsaw,1,50,48.4,33.67
PM10,Warsaw,1,50,32.8,45.89
PM10,Warsaw,1,50,33.3,27.952
PM10,Warsaw,1,50,14.1,34.236
PM10,Warsaw,1,50,10.6,16.866
PM10,Warsaw,1,50,24.3,17.618
PM10,Warsaw,1,50,13.2,17.626
PM10,Warsaw,1,50,21.5,20.006
PM10,Warsaw,1,50,14.2,21.838
PM10,Warsaw,1,50,11.6,26.058
PM10,Warsaw,1,50,15.4,18.6833
PM10,Warsaw,1,50,20.8,19.364
PM10,Warsaw,1,50,19.2,18.106
PM10,Warsaw,1,50,19.4,22.698
PM10,Warsaw,1,50,18.8,23.118
PM10,Warsaw,1,50,14.6,12.1
PM10,Warsaw,1,50,23.4,18.22
PM10,Warsaw,1,50,14,22.534
PM10,Warsaw,1,50,26,23.158
PM10,Warsaw,1,50,34.4,26.484
PM10,Warsaw,1,50,34.5,29.576
PM10,Warsaw,1,50,26.8,19.294
PM10,Warsaw,1,50,55.4,27.612
PM10,Warsaw,1,50,93.8,26.55
PM10,Warsaw,1,50,77.7,41.392
PM10,Warsaw,1,50,66,33.5854
PM10,Warsaw,1,50,47.7,47.088
PM10,Warsaw,1,50,50.8,45.0431
PM10,Warsaw,1,50,49.7,46.6339
PM10,Warsaw,1,50,31.3,38.4424
PM10,Warsaw,1,50,19.3,20.3145
PM10,Warsaw,1,50,38.7,15.4703
PM10,Warsaw,1,50,34.2,31.912
PM10,Warsaw,1,50,35,31.794
PM10,Warsaw,1,50,15.1,19.734
PM10,Warsaw,1,50,22,25.408
PM10,Warsaw,1,50,31.3,26.14
PM10,Warsaw,1,50,30.4,20.678
PM10,Warsaw,1,50,20.3,21.318
PM10,Warsaw,1,50,13.8,31.71
PM10,Warsaw,1,50,21.8,20.536
PM10,Warsaw,1,50,18.4,14.858
PM10,Warsaw,1,50,15,10.362
PM10,Warsaw,1,50,17.5,24.268
PM10,Warsaw,1,50,18.3,20.242
PM10,Warsaw,1,50,26.2,26.07
PM10,Warsaw,1,50,41.3,30.304
PM10,Warsaw,1,50,45.5,36.434
PM10,Warsaw,1,50,49.6,43.722
PM10,Warsaw,1,50,44.3,39.2096
PM10,Warsaw,1,50,42.4,43.2935
PM10,Warsaw,1,50,24.9,43.2231
PM10,Warsaw,1,50,16.1,33.672
PM10,Warsaw,1,50,18,21.948
PM10,Warsaw,1,50,10.4,17.626
PM10,Warsaw,1,50,9.1,21.216
PM10,Warsaw,1,50,18.3,22.818
PM10,Warsaw,1,50,19.3,16.0967
PM10,Warsaw,1,50,11.5,17.6973
PM10,Warsaw,1,50,26.5,23.602
PM10,Warsaw,1,50,15.1,22.832
PM10,Warsaw,1,50,25.3,16.098
PM10,Warsaw,1,50,25.8,18.738
PM10,Warsaw,1,50,20.4,16.884
PM10,Warsaw,1,50,28.3,15.244
PM10,Warsaw,1,50,19.9,15.556
PM10,Warsaw,1,50,25.1,18.492
PM10,Warsaw,1,50,33,17.81
PM10,Warsaw,1,50,47.1,17.228
PM10,Warsaw,1,50,25.3,24.984
PM10,Warsaw,1,50,22.5,31.696
PM10,Warsaw,1,50,9,23.926
PM10,Warsaw,1,50,15.7,19.176
PM10,Warsaw,1,50,11.7,21.36
PM10,Warsaw,1,50,9.2,21.026
PM10,Warsaw,1,50,11.6,17.4793
PM10,Warsaw,1,50,11.5,18.3853
PM10,Warsaw,1,50,14.7,22.818
PM10,Warsaw,1,50,24.3,18.91
PM10,Warsaw,1,50,27.1,15.6253
PM10,Warsaw,1,50,19.4,19.31
PM10,Warsaw,1,50,18.9,29.356
PM10,Warsaw,1,50,21.1,17.348
PM10,Warsaw,1,50,27.9,29.898
PM10,Warsaw,1,50,22.9,24.616
PM10,Warsaw,1,50,17.7,22.978
PM10,Warsaw,1,50,25.5,16.654
PM10,Warsaw,1,50,21.6,21.838
PM10,Warsaw,1,50,16.7,24.364
PM10,Warsaw,1,50,20.6,23.058
PM10,Warsaw,1,50,26.7,22.338
PM10,Warsaw,1,50,30.4,32.052
PM10,Warsaw,1,50,33.7,29.35
PM10,Warsaw,1,50,38.8,28.242
PM10,Warsaw,1,50,27.9,21.172
PM10,Warsaw,1,50,21,15.524
PM10,Warsaw,1,50,35.8,16.122
PM10,Warsaw,1,50,13.1,26.37
PM10,Warsaw,1,50,16.4,16.672
PM10,Warsaw,1,50,20.2,21.726
PM10,Warsaw,1,50,23.6,25.696
PM10,Warsaw,1,50,30.8,19.886
PM10,Warsaw,1,50,29.4,15.556
PM10,Warsaw,1,50,28.1,27.208
PM10,Warsaw,1,50,19.8,16.104
PM10,Warsaw,1,50,19.8,14.626
PM10,Warsaw,1,50,28.6,12.968
PM10,Warsaw,1,50,22,25.356
PM10,Warsaw,1,50,25.8,20.324
PM10,Warsaw,1,50,37.8,22.07
PM10,Warsaw,1,50,27.6,18.538
PM10,Warsaw,1,50,19.5,15.456
PM10,Warsaw,1,50,18.5,18.242
PM10,Warsaw,1,50,25.8,18.738
PM10,Warsaw,1,50,22.5,20.136
PM10,Warsaw,1,50,22.4,22.13
PM10,Warsaw,1,50,23.3,23.27
PM10,Warsaw,1,50,25.4,29.878
PM10,Warsaw,1,50,15.5,21.818
PM10,Warsaw,1,50,19.7,17.056
PM10,Warsaw,1,50,23.6,29.292
PM10,Warsaw,1,50,19.6,29.886
PM10,Warsaw,1,50,18.5,16.784
PM10,Warsaw,1,50,20.8,22.294
PM10,Warsaw,1,50,24.8,19.886
PM10,Warsaw,1,50,28.6,30.544
PM10,Warsaw,1,50,17.9,22.302
PM10,Warsaw,1,50,15.6,28.66
PM10,Warsaw,1,50,19.9,22.286
PM10,Warsaw,1,50,26.7,18.268
PM10,Warsaw,1,50,19.5,24.564
PM10,Warsaw,1,50,26.7,20.838
PM10,Warsaw,1,50,23.3,17.534
PM10,Warsaw,1,50,15,14.86
PM10,Warsaw,1,50,17.6,21.056
PM10,Warsaw,1,50,21.9,20.084
PM10,Warsaw,1,50,18.9,15.274
PM10,Warsaw,1,50,26,20.566
PM10,Warsaw,1,50,29.4,30.824
PM10,Warsaw,1,50,18.4,19.588
PM10,Warsaw,1,50,17.6,25.32
PM10,Warsaw,1,50,22.2,27.462
PM10,Warsaw,1,50,26.4,22.28
PM10,Warsaw,1,50,19.2,22.988
PM10,Warsaw,1,50,26,14.988
PM10,Warsaw,1,50,30,22.68
PM10,Warsaw,1,50,45.5,26.1
PM10,Warsaw,1,50,18.6,25.23
PM10,Warsaw,1,50,17.3,26.038
PM10,Warsaw,1,50,21,24.072
PM10,Warsaw,1,50,14.1,20.5117
PM10,Warsaw,1,50,17.5,22.814
PM10,Warsaw,1,50,23.5,19.866
PM10,Warsaw,1,50,15.9,16.716
PM10,Warsaw,1,50,17.1,14.988
PM10,Warsaw,1,50,27.7,29.628
PM10,Warsaw,1,50,27,22.988
PM10,Warsaw,1,50,24.8,30.402
PM10,Warsaw,1,50,27.7,22.362
PM10,Warsaw,1,50,29.3,29.58
PM10,Warsaw,1,50,14.6,30.84
PM10,Warsaw,1,50,6.7,23.024
PM10,Warsaw,1,50,17.7,19.938
PM10,Warsaw,1,50,25.2,15.62
PM10,Warsaw,1,50,29.4,23.532
PM10,Warsaw,1,50,25.6,27.99
PM10,Warsaw,1,50,30.1,25.59
PM10,Warsaw,1,50,27.3,25.29
PM10,Warsaw,1,50,18,24.53
PM10,Warsaw,1,50,19.8,15.618
PM10,Warsaw,1,50,27.2,19.876
PM10,Warsaw,1,50,34.2,20.566
PM10,Warsaw,1,50,32.3,21.006
PM10,Warsaw,1,50,16.3,26.706
PM10,Warsaw,1,50,16.22,15.182
PM10,Warsaw,1,50,16.14,17.626
PM10,Warsaw,1,50,16.06,19.696
PM10,Warsaw,1,50,15.98,16.896
PM10,Warsaw,1,50,15.9,29.098
PM10,Warsaw,1,50,15.82,22.7
PM10,Warsaw,1,50,15.74,28.568
PM10,Warsaw,1,50,15.66,17.626
PM10,Warsaw,1,50,15.58,28.752
PM10,Warsaw,1,50,15.5,24.424
PM10,Warsaw,1,50,25.4,15.602
PM10,Warsaw,1,50,29.4,18.628
PM10,Warsaw,1,50,46.8,15.556
PM10,Warsaw,1,50,14.4,40.19
PM10,Warsaw,1,50,11.5,31.66
PM10,Warsaw,1,50,19.2,23.048
PM10,Warsaw,1,50,16.8,26.158
PM10,Warsaw,1,50,19.4,23.69
PM10,Warsaw,1,50,13.2,17.33
PM10,Warsaw,1,50,17.4,25.488
PM10,Warsaw,1,50,16.3,22.562
PM10,Warsaw,1,50,16.2,23.012
PM10,Warsaw,1,50,13.4,23.234
PM10,Warsaw,1,50,17.8,22.418
PM10,Warsaw,1,50,13.6,16.728
PM10,Warsaw,1,50,22,17.084
PM10,Warsaw,1,50,31.4,22.76
PM10,Warsaw,1,50,46.6,28.55
PM10,Warsaw,1,50,52.4,35.464
PM10,Warsaw,1,50,29.2,32.734
PM10,Warsaw,1,50,38.3,25.1555
PM10,Warsaw,1,50,36.2,18.8796
PM10,Warsaw,1,50,16.7,44.67
PM10,Warsaw,1,50,15.1,20.034
PM10,Warsaw,1,50,29.6,29.164
PM10,Warsaw,1,50,41.2,23.118
PM10,Warsaw,1,50,28.1,37.848
PM10,Warsaw,1,50,36.7,31.678
PM10,Warsaw,1,50,34.8,36.632
PM10,Warsaw,1,50,31,30.956
PM10,Warsaw,1,50,52.3,21.048
PM10,Warsaw,1,50,47.2,41.43
PM10,Warsaw,1,50,42.5,44.1759
PM10,Warsaw,1,50,44.8,43.7583
PM10,Warsaw,1,50,52.9,43.0611
PM10,Warsaw,1,50,51,49.3511
PM10,Warsaw,1,50,35.6,33.946
PM10,Warsaw,1,50,32.4,36.444
PM10,Warsaw,1,50,10.2,34.214
PM10,Warsaw,1,50,22.6,23.85
PM10,Warsaw,1,50,27.1,29.29
PM10,Warsaw,1,50,34.7,25.878
PM10,Warsaw,1,50,48.2,23.632
PM10,Warsaw,1,50,78.5,40.5687
PM10,Warsaw,1,50,31.3,34.315
PM10,Warsaw,1,50,25.1,40.1227
PM10,Warsaw,1,50,27.6,28.048
PM10,Warsaw,1,50,37.7,29.622
PM10,Warsaw,1,50,43.4,27.736
PM10,Warsaw,1,50,63.9,50.018
PM10,Warsaw,1,50,39.5,41.107
PM10,Warsaw,1,50,31.4,31.4578
PM10,Warsaw,1,50,40.2,36.7952
PM10,Warsaw,1,50,25.4,31.326
PM10,Warsaw,1,50,34.1,18.81
PM10,Warsaw,1,50,22,31.816
PM10,Warsaw,1,50,33.3,35.924
PM10,Warsaw,1,50,35,28.964
PM10,Warsaw,1,50,13.9,32.016
PM10,Warsaw,1,50,21.6,20.08
PM10,Warsaw,1,50,51.8,18.122
PM10,Warsaw,1,50,35.8,21.4747
PM10,Warsaw,1,50,34.3,33.668
PM10,Warsaw,1,50,35,23.982
PM10,Warsaw,1,50,62.8,24.086
PM10,Warsaw,1,50,82.2,47.546
PM10,Warsaw,1,50,40.2,33.154
PM10,Warsaw,1,50,24.3,25.066
PM10,Warsaw,1,50,13.9,22.0934
PM10,Warsaw,1,50,15,23.432
PM10,Warsaw,1,50,32.1,15.5833
PM10,Warsaw,1,50,16.7,24.632
PM10,Warsaw,1,50,9.3,15.916
PM10,Warsaw,1,50,16.1,15.828
PM10,Warsaw,1,50,17.8,19.626
PM10,Warsaw,1,50,10.7,17.588
PM10,Warsaw,1,50,23.8,18.138
PM10,Warsaw,1,50,32.1,13.692
PM10,Warsaw,1,50,21.9,16.416
PM10,Warsaw,1,50,23.6,19.286
PM10,Warsaw,1,50,26.1,19.328
PM10,Warsaw,1,50,27.1,22.148
PM10,Warsaw,1,50,21.4,22.634
PM10,Warsaw,1,50,21.5,15.706
PM10,Warsaw,1,50,22.2,24.586
PM10,Warsaw,1,50,43,29.98
PM10,Warsaw,1,50,39.4,25.326
PM10,Warsaw,1,50,28.9,9.59
PM10,Warsaw,1,50,37.9,32.5832
PM10,Warsaw,1,50,43.6,21.082
PM10,Warsaw,1,50,28.3,46.618
PM10,Warsaw,1,50,48.5,24.59
PM10,Warsaw,1,50,52,22.05
PM10,Warsaw,1,50,35.2,50.962
PM10,Warsaw,1,50,49.3,21.4672
PM10,Warsaw,1,50,29.6,33.762
PM10,Warsaw,1,50,21.3,23.758
PM10,Warsaw,1,50,20.8,29.706
PM10,Warsaw,1,50,37.3,20.328
PM10,Warsaw,1,50,33.1,36.438
PM10,Warsaw,1,50,24.7,22.264
PM10,Warsaw,1,50,27.8,16.248
PM10,Warsaw,1,50,21.1,24.536
PM10,Warsaw,1,50,14.8,14.438
PM10,Warsaw,1,50,16.8,20.298
PM10,Warsaw,1,50,9.2,20.98
PM10,Warsaw,1,50,31.6,19.618
PM10,Warsaw,1,50,15.6,19.124
PM10,Warsaw,1,50,14.8,27.076
PM10,Warsaw,1,50,29.4,15.862
PM10,Warsaw,1,50,37.6,15.922
PM10,Warsaw,1,50,67.3,15.48
PM10,Warsaw,1,50,120.9,66.532
PM10,Warsaw,1,50,120.5,79.62
PM10,Warsaw,1,1,34.6,82
PM10,Warsaw,1,1,43.9,23.6
PM10,Warsaw,1,1,23.5,48.5
PM10,Warsaw,1,1,29.7,20.7
PM10,Warsaw,1,1,31.2,20.7
PM10,Warsaw,1,1,33.1,47
PM10,Warsaw,1,1,29.8,32.5
PM10,Warsaw,1,1,33.8,18.4
PM10,Warsaw,1,1,61.6,18.4
PM10,Warsaw,1,1,41.6,47
PM10,Warsaw,1,1,23.9,42
PM10,Warsaw,1,1,37.4,19.2
PM10,Warsaw,1,1,33.1,7.4
PM10,Warsaw,1,1,14.9,41.1
PM10,Warsaw,1,1,11.7,16.2
PM10,Warsaw,1,1,8.7,39.9
PM10,Warsaw,1,1,8.2,18.6
PM10,Warsaw,1,1,16,20.7
PM10,Warsaw,1,1,32.8,21.9
PM10,Warsaw,1,1,13.9,20.7
PM10,Warsaw,1,1,12.6,16.2
PM10,Warsaw,1,1,9.4,14.2
PM10,Warsaw,1,1,22.8,17.7
PM10,Warsaw,1,1,33.3,47
PM10,Warsaw,1,1,33.2,20.7
PM10,Warsaw,1,1,21.1,7.4
PM10,Warsaw,1,1,24,17
PM10,Warsaw,1,1,21.9,21.9
PM10,Warsaw,1,1,22.1,18.6
PM10,Warsaw,1,1,29.1,20.7
PM10,Warsaw,1,1,40.8,19.2
PM10,Warsaw,1,1,29.1,21.8
PM10,Warsaw,1,1,15.8,47.5
PM10,Warsaw,1,1,23.9,17
