0,0,0,2,0
24.8,28.6,22.2,6,19.9
31.3,23.8,9.7,4,22
44.7,38.2,8.1,5,46.1
46.7,82,-6.2,0,18.7
9.2,15.3,7.1,5,17.6
8.1,12.6,-0.3,5,20.7
18.3,26.2,10.1,3,49.6
19.2,19.4,5.1,6,23.4
35.8,50.8,5.6,3,42.1
46.2,54.6,-0.7,0,17.1
27.7,29.3,20.2,5,17.7
44.9266666666667,44.7633333333333,17.8,6,44.2733333333333
23.6,43.5,10.5,4,15.5
26.5,28,19.7,2,40.6
37.6,24.3,12.1,0,41
50.2,49.5,8.5,5,49.01
42.8,37.7,13.8,5,43.6
24.1,19.2,13.3,5,27.1
22.8,21.2,-9.5,5,41.9
24.1,31.6,-17.1,5,137.6
36.7,17.1,21.4,3,17.6
21.1,33.2,21.4,4,38.5
28.4,26.6,-0.8,0,11.3
17.6,28.4,2.6,2,11.5
17.7,25.5,21.2,2,20.6
17.1,24.9,21.5,1,26.2
25.8,41,-0.3,2,60.5
26.7,19.5,18.6,4,15
21.1,24,4.1,5,29.1
45.5,21.2,7.3,5,24.4
33,47.1,17.7,5,9
29.9,24.6,18.2,6,18.3
59.1,15.2,-3.1,0,47.6
25.2,39.3,8.5,3,37.3
25.1,27.6,7.7,6,63.9
14.1,10.6,6,4,21.5
17.8,19,21.1,0,30.1
15.5,25.4,16.5,2,14.4
11.8,9.6,6.1,5,23.4
24.8,27.7,21.5,4,6.7
46.8,14.4,12.1,5,16.8
40.2,11.3,-2.4,3,46.7
20.7,17.4,7.5,2,13.9
45.9066666666667,45.7433333333333,5.6,0,45.2533333333333
33.1,24.7,3.1,4,14.8
15.66,15.58,23.8,0,29.4
23.6,30.8,18.3,3,19.8
25.5,25.4,14.7,6,37.5
31.2,33.1,3.4,5,61.6
45.4,30.4,12.1,0,35.6
18.8,27,8.4,4,59.9
15.1,25.3,11.8,5,28.3
29.7,44.7,14.4,1,43.5
8.1,6.9,3.1,1,18.3
16.5,16,8.1,0,32.5
29.5,25,4.7,0,39.5
34.6,43.9,0.3,1,31.2
42.5,46.1,7.3,6,23.9
19.2,16.8,8.7,1,17.4
8.2,20.7,3.2,1,16.1
15.6,19.9,17.7,2,26.7
37.6,31.1,25.7,2,19.7
22.4,24.5,-1.5,1,28.4
16.8,12.6,17.5,0,15.9
47.5,56.4,7.1,1,37.8
16,17.6,5.3,1,11.6
21.5,30.6,-7.6,5,23.6
12.6,10.4,-0.5,6,17.4
44.6,58.1,12.8,3,18.8
130.7,40.4,-6.7,3,14.7
41.66,41.4966666666667,11.7,5,41.0066666666667
135.7,95.2,-7.1,0,27.7
40.1,53.6,4.3,4,30.2
41.9866666666667,41.8233333333333,13.1,3,41.3333333333333
58,19.6,8.3,5,39.7
43.4,63.9,9.1,2,40.2
48.8466666666667,48.6833333333333,6.4,3,48.1933333333333
18.7,39.7,6.3,1,28.5
23.6,20.7,0.4,1,27
41,54,-0.1,3,36.2
47.05,46.8866666666667,12.5,0,46.3966666666667
18.3,14.7,-1.4,6,15.2
