0,0,0,2,0
24.8,28.6,22.2,6,26.7
31.3,23.8,9.7,4,24.8
44.7,38.2,8.1,5,47.8
46.7,82,-6.2,0,11.8
9.2,15.3,7.1,5,28.4
8.1,12.6,-0.3,5,17.4
18.3,26.2,10.1,3,44.3
19.2,19.4,5.1,6,14
35.8,50.8,5.6,3,48.1
46.2,54.6,-0.7,0,20.5
27.7,29.3,20.2,5,25.2
44.9266666666667,44.7633333333333,17.8,6,44.11
23.6,43.5,10.5,4,18.5
26.5,28,19.7,2,33.2
37.6,24.3,12.1,0,48.5
50.2,49.5,8.5,5,48.8466666666667
42.8,37.7,13.8,5,41.1
24.1,19.2,13.3,5,31
22.8,21.2,-9.5,5,21.2
24.1,31.6,-17.1,5,182.8
36.7,17.1,21.4,3,8.6
21.1,33.2,21.4,4,22.4
28.4,26.6,-0.8,0,22.8
17.6,28.4,2.6,2,14.2
17.7,25.5,21.2,2,26.7
17.1,24.9,21.5,1,26.1
25.8,41,-0.3,2,36.2
26.7,19.5,18.6,4,17.6
21.1,24,4.1,5,40.8
45.5,21.2,7.3,5,31.8
33,47.1,17.7,5,15.7
29.9,24.6,18.2,6,21.1
59.1,15.2,-3.1,0,42
25.2,39.3,8.5,3,35.7
25.1,27.6,7.7,6,39.5
14.1,10.6,6,4,14.2
17.8,19,21.1,0,32
15.5,25.4,16.5,2,11.5
11.8,9.6,6.1,5,29.4
24.8,27.7,21.5,4,17.7
46.8,14.4,12.1,5,19.4
40.2,11.3,-2.4,3,82
20.7,17.4,7.5,2,21.8
45.9066666666667,45.7433333333333,5.6,0,45.09
33.1,24.7,3.1,4,16.8
15.66,15.58,23.8,0,46.8
23.6,30.8,18.3,3,19.8
25.5,25.4,14.7,6,38.3
31.2,33.1,3.4,5,41.6
45.4,30.4,12.1,0,55.4
18.8,27,8.4,4,46.2
15.1,25.3,11.8,5,19.9
29.7,44.7,14.4,1,41
8.1,6.9,3.1,1,21.1
16.5,16,8.1,0,11.6
29.5,25,4.7,0,34.4
34.6,43.9,0.3,1,33.1
42.5,46.1,7.3,6,48.5
19.2,16.8,8.7,1,16.3
8.2,20.7,3.2,1,13.9
15.6,19.9,17.7,2,23.3
37.6,31.1,25.7,2,17.8
22.4,24.5,-1.5,1,36.1
16.8,12.6,17.5,0,17.3
47.5,56.4,7.1,1,44.2
16,17.6,5.3,1,11.5
21.5,30.6,-7.6,5,18.2
12.6,10.4,-0.5,6,42.2
44.6,58.1,12.8,3,29.7
130.7,40.4,-6.7,3,34.9
41.66,41.4966666666667,11.7,5,40.8433333333333
135.7,95.2,-7.1,0,26.5
40.1,53.6,4.3,4,26.4
41.9866666666667,41.8233333333333,13.1,3,41.17
58,19.6,8.3,5,47.5
43.4,63.9,9.1,2,25.4
48.8466666666667,48.6833333333333,6.4,3,48.03
18.7,39.7,6.3,1,8.5
23.6,20.7,0.4,1,33.4
41,54,-0.1,3,13.9
