0,0,0,2,0
34,20.3,1,2,13
20.3,18,0.5,3,14.7
18,13,-2.5,4,40.1
14.7,40.1,-4.6,6,160.4
160.4,130.1,-6.9,2,81.9
130.1,70.5,-5.6,3,29.3
70.5,81.9,-5,4,37.3
120.9,130.7,-7.5,2,24.1
40.4,24.1,-9.2,4,14.7
14.7,34.9,-22.5,0,182.8
137.6,182.8,-19.5,2,146.6
182.8,110.5,-14.8,3,312
95.2,22.9,-3.8,1,27.7
22.9,16.7,-1.5,2,26.5
21,19.7,-1.8,6,82.3
13.5,25.2,1.8,4,59.1
15.2,61.6,-4.8,1,47.6
77.2,47.6,-0.5,3,71.1
47.6,42,-2.8,4,48.5
16.9,49.3,-3.7,4,20.4
20.4,25.5,-3,0,41.9
25.5,37.9,-6.1,1,42.7
37.9,41.9,-6,2,33.6
54.1,42,-1.8,1,91.1
103.5,91.1,-6.2,3,56.3
91.1,55.6,-4.4,4,34.7
56.3,34.7,-1.6,6,31.2
48.5,42.4,-0.4,0,24
47.1,63.7,-0.9,4,60.5
20.3,24.5,12.5,2,21.1
24.5,32.8,9.3,3,16.6
32.8,21.1,6.2,4,21
41.6,20.9,7.2,1,48.5
48.5,53.7,14.7,5,30.4
72.3,61,16.4,0,31.7
50.8,47.7,18.3,6,25.3
25.3,36.5,14.7,2,27.9
18.9,15.6,13.9,0,29.7
11.6,19.3,11.3,6,15.4
13.9,15.4,10.3,1,23.2
23.2,17.7,12,4,19.7
17.7,18,13.3,5,14.8
18,19.7,14.4,6,16.3
15.3,24.1,13.4,4,20.2
35.2,19.6,18.2,0,30.1
35.6,30.1,22.6,2,40.6
30.1,41.3,24.5,3,26.2
26.2,22.3,21.6,6,37.6
22.3,26.9,22.3,0,31.1
19,17.5,20.7,1,30.1
36.3,43.8,27.2,6,42.5
43.8,35.4,26.6,0,47.5
35.4,42.5,27.4,1,40.3
47.5,40.3,28.7,3,25.7
13.7,19.5,19.7,1,17.9
19.5,30.5,23.4,2,19.9
30.5,17.9,21.1,3,36
19.9,36,26.4,5,25.9
20.8,22.2,21.5,5,30.2
32.9,30.2,24,0,36.7
24.9,17.6,19.4,6,27.6
23.7,26.1,17.9,3,29.9
30.1,29.9,18.5,5,26.9
26.9,19.7,16,1,21.1
39.7,22,20.5,6,22.4
38.5,22.4,18.7,1,21.2
22,21.2,16.9,3,31
21.5,19.4,15.5,1,10.1
19.4,17.6,13.7,2,23.4
19.3,20.6,15.4,2,47
47,24.9,15.6,5,27.1
27.1,40.9,14.5,1,41.7
40.9,29.5,14.6,2,41.4
29.5,41.7,16.6,3,39.3
39.7,38.8,16.5,0,41.1
38.8,43.6,18.3,1,55.6
67.9,36.9,14.7,5,48.4
36.9,45.9,14.7,6,23.6
45.9,48.4,15.5,0,13.5
48.4,23.6,16.1,1,24
13.5,24,14.9,3,25.5
18.8,31.6,13.6,1,38.3
37.5,38.3,13.4,3,63
47.6,63,10.7,5,15.9
15.9,22.2,7.8,1,34.2
34.2,53.7,6.2,4,62.2
25.3,35.6,16.2,5,13.2
13.2,22.2,1.2,1,13.4
17.4,42.2,8,3,13.9
42.2,16.1,8.9,4,21.8
20.5,20.8,10.1,3,52.8
52.8,55.3,8,6,44
53.3,43.6,7.8,3,42
43.6,29.1,7.3,4,30.2
29.1,42,9.5,5,47.5
42,30.2,7.3,6,56.4
48.1,44.8,5.7,1,31.3
44.8,22.9,8,2,23.8
22.9,31.3,11,3,32.1
32.1,30,10.5,6,24.8
30,22,9.1,0,29.1
22,24.8,5.8,1,17.3
24.8,29.1,2,2,16.2
17.3,16.2,6.5,4,36.3
