0,0,0,2,0
34,20.3,1,2,18
20.3,18,0.5,3,13
18,13,-2.5,4,14.7
14.7,40.1,-4.6,6,72.2
160.4,130.1,-6.9,2,70.5
130.1,70.5,-5.6,3,81.9
70.5,81.9,-5,4,29.3
120.9,130.7,-7.5,2,40.4
40.4,24.1,-9.2,4,31.6
14.7,34.9,-22.5,0,137.6
137.6,182.8,-19.5,2,110.5
182.8,110.5,-14.8,3,146.6
95.2,22.9,-3.8,1,16.7
22.9,16.7,-1.5,2,27.7
21,19.7,-1.8,6,84.1
13.5,25.2,1.8,4,64.3
15.2,61.6,-4.8,1,77.2
77.2,47.6,-0.5,3,42
47.6,42,-2.8,4,71.1
16.9,49.3,-3.7,4,22.5
20.4,25.5,-3,0,37.9
25.5,37.9,-6.1,1,41.9
37.9,41.9,-6,2,42.7
54.1,42,-1.8,1,103.5
103.5,91.1,-6.2,3,55.6
91.1,55.6,-4.4,4,56.3
56.3,34.7,-1.6,6,22.6
48.5,42.4,-0.4,0,27.4
47.1,63.7,-0.9,4,55.2
20.3,24.5,12.5,2,32.8
24.5,32.8,9.3,3,21.1
32.8,21.1,6.2,4,16.6
41.6,20.9,7.2,1,23.9
48.5,53.7,14.7,5,45.4
72.3,61,16.4,0,53.7
50.8,47.7,18.3,6,33.2
25.3,36.5,14.7,2,33.8
18.9,15.6,13.9,0,23.5
11.6,19.3,11.3,6,13.9
13.9,15.4,10.3,1,23.4
23.2,17.7,12,4,18
17.7,18,13.3,5,19.7
18,19.7,14.4,6,14.8
15.3,24.1,13.4,4,19.2
35.2,19.6,18.2,0,35.6
35.6,30.1,22.6,2,41.3
30.1,41.3,24.5,3,40.6
26.2,22.3,21.6,6,26.9
22.3,26.9,22.3,0,37.6
19,17.5,20.7,1,22
36.3,43.8,27.2,6,35.4
43.8,35.4,26.6,0,42.5
35.4,42.5,27.4,1,47.5
47.5,40.3,28.7,3,34.4
13.7,19.5,19.7,1,30.5
19.5,30.5,23.4,2,17.9
30.5,17.9,21.1,3,19.9
19.9,36,26.4,5,32.5
20.8,22.2,21.5,5,32.9
32.9,30.2,24,0,28.3
24.9,17.6,19.4,6,8.6
23.7,26.1,17.9,3,30.1
30.1,29.9,18.5,5,24.6
26.9,19.7,16,1,18.3
39.7,22,20.5,6,38.5
38.5,22.4,18.7,1,22
22,21.2,16.9,3,19.1
21.5,19.4,15.5,1,17.6
19.4,17.6,13.7,2,10.1
19.3,20.6,15.4,2,25.8
47,24.9,15.6,5,15.8
27.1,40.9,14.5,1,29.5
40.9,29.5,14.6,2,41.7
29.5,41.7,16.6,3,41.4
39.7,38.8,16.5,0,43.6
38.8,43.6,18.3,1,41.1
67.9,36.9,14.7,5,45.9
36.9,45.9,14.7,6,48.4
45.9,48.4,15.5,0,23.6
48.4,23.6,16.1,1,13.5
13.5,24,14.9,3,29.6
18.8,31.6,13.6,1,37.5
37.5,38.3,13.4,3,47.6
47.6,63,10.7,5,34.7
15.9,22.2,7.8,1,25.7
34.2,53.7,6.2,4,57.4
25.3,35.6,16.2,5,30.6
13.2,22.2,1.2,1,24.7
17.4,42.2,8,3,16.1
42.2,16.1,8.9,4,13.9
20.5,20.8,10.1,3,37.7
52.8,55.3,8,6,34.9
53.3,43.6,7.8,3,29.1
43.6,29.1,7.3,4,42
29.1,42,9.5,5,30.2
42,30.2,7.3,6,47.5
48.1,44.8,5.7,1,22.9
44.8,22.9,8,2,31.3
22.9,31.3,11,3,23.8
32.1,30,10.5,6,22
30,22,9.1,0,24.8
22,24.8,5.8,1,29.1
24.8,29.1,2,2,17.3
17.3,16.2,6.5,4,29.4
36.3,18.2,5.5,0,24.1
18.2,24.1,3,1,39.9
21.3,21,3.2,4,22.1
22.1,22.4,4.1,6,8.1
21.1,23.7,1.4,6,13.8
17.8,12.9,11,3,9.2
15.3,16.5,8.7,6,16
14.2,7.4,7.6,0,12.7
7.4,12.7,6.1,1,14.6
12.2,23.6,-0.8,1,18.2
12.6,20.7,1.7,5,10.5
10.5,17.7,2.6,0,18.4
18.4,21.9,1.7,2,47
29.3,56.1,-1.6,5,37.1
40.7,29.6,1.7,4,23
23,28.4,-4,6,26.6
82,41.9,-4,1,21.2
41.9,21.2,1.5,2,18.7
21.2,18.7,0.6,3,11.8
18.7,11.8,5.3,4,9.6
23.6,18.6,2.5,0,23.4
61,25.8,9.3,5,29.5
25.8,29.5,7.3,6,25
25,41.1,11,1,67.4
34.4,41.5,6.7,5,15.1
41.5,15.1,8.4,6,9.3
18.2,25.2,4.1,2,39.3
37.3,35.7,8.3,0,36.5
36.5,48,9.1,2,58.1
58.1,50.2,8.9,4,49.5
49.5,49.3366666666667,9,6,49.1733333333333
49.1733333333333,49.01,7.9,1,48.8466666666667
48.52,48.3566666666667,8.5,5,48.1933333333333
48.3566666666667,48.1933333333333,4.7,6,48.03
47.8666666666667,47.7033333333333,8.6,2,47.54
47.7033333333333,47.54,9,3,47.3766666666667
46.56,46.3966666666667,10.3,3,46.2333333333333
46.3966666666667,46.2333333333333,7.2,4,46.07
46.2333333333333,46.07,7.9,5,45.9066666666667
45.7433333333333,45.58,10.8,1,45.4166666666667
44.11,43.9466666666667,10.7,4,43.7833333333333
43.7833333333333,43.62,14.5,6,43.4566666666667
43.62,43.4566666666667,12.2,0,43.2933333333333
42.64,42.4766666666667,12.3,6,42.3133333333333
42.4766666666667,42.3133333333333,14.8,0,42.15
41.3333333333333,41.17,19,0,41.0066666666667
40.8433333333333,40.68,22.4,3,40.5166666666667
40.0266666666667,39.8633333333333,23.7,1,39.7
39.8633333333333,39.7,24.8,2,26.1
18.5,26.5,18.1,1,28
24.7,40.6,23.7,5,33.2
22.9,22.1,20.9,2,34
33.1,30.7,26,6,19.2
30.7,19.2,22.9,0,25.6
19.2,25.6,20.9,1,17.9
20.3,13.9,19.5,2,15.5
13.9,15.5,15.6,3,20.6
20.6,22.1,15.7,5,24.2
10.5,16.8,15.2,6,12.6
