14.2,11.6,2,2,19.2
34.4,34.5,5.3,6,93.8
93.8,77.7,6.7,3,50.8
66,47.7,8.2,5,31.3
31.3,19.3,5.9,2,35
38.7,34.2,12.7,4,22
34.2,35,10.4,5,31.3
15.1,22,9.9,0,20.3
22,31.3,12.4,1,13.8
30.4,20.3,11.2,3,18.4
20.3,13.8,8.9,4,15
13.8,21.8,6.1,5,17.5
17.5,18.3,10.1,2,45.5
49.6,44.3,15,0,16.1
24.9,16.1,14.6,3,9.1
18.3,19.3,14.5,1,15.1
11.5,26.5,10.8,3,25.8
26.5,15.1,14.9,4,20.4
25.3,25.8,13.5,6,19.9
25.3,22.5,17.2,0,11.7
15.7,11.7,11.7,3,11.5
11.6,11.5,12.4,6,27.1
14.7,24.3,14.9,1,18.9
24.3,27.1,17.2,2,21.1
22.9,17.7,20,1,16.7
16.7,20.6,19.7,5,33.7
26.7,30.4,21.5,0,27.9
35.8,13.1,16.6,6,23.6
28.1,19.8,19.4,6,22
37.8,27.6,19.2,5,25.8
25.8,22.5,19.8,2,25.4
22.4,23.3,21.4,4,19.7
15.5,19.7,20.7,0,18.5
19.6,18.5,17.7,3,28.6
20.8,24.8,20.1,5,15.6
19.9,26.7,19.4,3,23.3
19.5,26.7,18.3,5,17.6
17.6,21.9,16.4,2,29.4
29.4,18.4,22.7,6,26.4
26,30,20.7,5,17.3
30,45.5,22.5,6,21
45.5,18.6,21.5,0,14.1
17.3,21,18.4,2,23.5
21,14.1,17.6,3,15.9
14.1,17.5,19.7,4,17.1
29.3,14.6,21.7,6,25.2
6.7,17.7,18.1,1,25.6
25.2,29.4,21.5,3,27.3
19.8,27.2,18.2,2,16.3
16.3,16.22,14.1,6,15.98
16.22,16.14,14.7,0,15.9
16.06,15.98,18.5,2,15.74
15.82,15.74,19,5,15.5
15.58,15.5,18.7,1,46.8
19.4,13.2,8.7,3,16.2
16.2,13.4,9.9,0,22
17.8,13.6,10.3,2,46.6
31.4,46.6,10,5,38.3
52.4,29.2,12.1,0,16.7
38.3,36.2,10.9,2,29.6
36.2,16.7,12.9,3,41.2
16.7,15.1,12.8,4,28.1
41.2,28.1,7.8,0,31
34.8,31,11.9,3,42.5
31,52.3,12.5,4,44.8
52.3,47.2,11.2,5,52.9
47.2,42.5,12.7,6,51
32.4,10.2,9.5,5,34.7
37.7,43.4,7.2,1,31.4
63.9,39.5,12.3,3,25.4
40.2,25.4,11.3,6,33.3
13.9,21.6,5.6,5,34.3
21.6,51.8,6.9,6,35
51.8,35.8,9.7,0,62.8
62.8,82.2,8.2,4,13.9
24.3,13.9,9.7,0,16.7
9.3,16.1,3.2,5,23.8
21.9,23.6,4,4,21.4
21.5,22.2,7.4,2,28.9
43,39.4,3.7,4,43.6
37.9,43.6,4.7,0,52
43.6,28.3,2.2,1,35.2
52,35.2,3.3,4,21.3
35.2,49.3,2.6,5,20.8
49.3,29.6,2.2,6,37.3
29.6,21.3,0.2,0,33.1
37.3,33.1,3.1,3,21.1
31.6,15.6,-1.1,4,37.6
14.8,29.4,-1.6,6,120.9
