0,0,0,2,0
24.8,28.6,22.2,6,15.6
31.3,23.8,9.7,4,30
44.7,38.2,8.1,5,61.7
46.7,82,-6.2,0,21.2
9.2,15.3,7.1,5,16
8.1,12.6,-0.3,5,8.2
18.3,26.2,10.1,3,45.5
19.2,19.4,5.1,6,14.6
35.8,50.8,5.6,3,44.2
46.2,54.6,-0.7,0,57
27.7,29.3,20.2,5,6.7
44.9266666666667,44.7633333333333,17.8,6,44.4366666666667
23.6,43.5,10.5,4,18.4
26.5,28,19.7,2,24.7
37.6,24.3,12.1,0,41.7
50.2,49.5,8.5,5,49.1733333333333
42.8,37.7,13.8,5,38.8
24.1,19.2,13.3,5,22.3
22.8,21.2,-9.5,5,82
24.1,31.6,-17.1,5,34.9
36.7,17.1,21.4,3,24.9
21.1,33.2,21.4,4,22
28.4,26.6,-0.8,0,40.2
17.6,28.4,2.6,2,11.6
17.7,25.5,21.2,2,16.7
17.1,24.9,21.5,1,28.4
25.8,41,-0.3,2,63.1
26.7,19.5,18.6,4,23.3
21.1,24,4.1,5,22.1
45.5,21.2,7.3,5,30.9
33,47.1,17.7,5,22.5
29.9,24.6,18.2,6,19.7
59.1,15.2,-3.1,0,77.2
25.2,39.3,8.5,3,22.6
25.1,27.6,7.7,6,43.4
14.1,10.6,6,4,13.2
17.8,19,21.1,0,22
15.5,25.4,16.5,2,46.8
11.8,9.6,6.1,5,18.6
24.8,27.7,21.5,4,14.6
46.8,14.4,12.1,5,19.2
40.2,11.3,-2.4,3,21.2
20.7,17.4,7.5,2,16.1
45.9066666666667,45.7433333333333,5.6,0,45.4166666666667
33.1,24.7,3.1,4,21.1
15.66,15.58,23.8,0,25.4
23.6,30.8,18.3,3,28.1
25.5,25.4,14.7,6,31.6
31.2,33.1,3.4,5,33.8
45.4,30.4,12.1,0,18.8
18.8,27,8.4,4,49.3
15.1,25.3,11.8,5,20.4
29.7,44.7,14.4,1,23.6
8.1,6.9,3.1,1,14.1
16.5,16,8.1,0,28.4
29.5,25,4.7,0,67.4
34.6,43.9,0.3,1,29.7
42.5,46.1,7.3,6,20.9
19.2,16.8,8.7,1,13.2
8.2,20.7,3.2,1,42.2
15.6,19.9,17.7,2,19.5
37.6,31.1,25.7,2,19.1
22.4,24.5,-1.5,1,22.1
16.8,12.6,17.5,0,16.4
47.5,56.4,7.1,1,50.8
16,17.6,5.3,1,32.5
21.5,30.6,-7.6,5,12.2
12.6,10.4,-0.5,6,20.7
44.6,58.1,12.8,3,20.8
130.7,40.4,-6.7,3,31.6
41.66,41.4966666666667,11.7,5,41.17
135.7,95.2,-7.1,0,16.7
40.1,53.6,4.3,4,18.7
41.9866666666667,41.8233333333333,13.1,3,41.4966666666667
58,19.6,8.3,5,18.7
43.4,63.9,9.1,2,31.4
48.8466666666667,48.6833333333333,6.4,3,48.3566666666667
18.7,39.7,6.3,1,47.8
23.6,20.7,0.4,1,31.3
41,54,-0.1,3,60.5
47.05,46.8866666666667,12.5,0,46.56
18.3,14.7,-1.4,6,24.5
21.8,23.1,6.2,6,39.4
30.3,13.9,16.5,6,24.9
18.3,21.1,1,5,13.8
48.1933333333333,48.03,5.1,0,47.7033333333333
32.1,21.9,0.7,3,26.1
27.8,21.1,2.4,6,16.8
14.8,16.3,11.3,1,15.3
36,32.5,24,6,43.4
24,29.6,12,4,25.4
39.5,31.4,16.1,4,25.4
19.2,20.2,14.4,6,27.1
12.7,22.4,15.6,3,30.3
36.6,38.7,24.9,4,21.4
16.1,18,14,4,9.1
19.6,9.3,5.7,6,39.7
57.5,36.4,1.5,2,49.3
34.7,60.5,17.4,1,49.5
30.2,47.5,8.4,0,35.8
48.5,45.5,6.8,4,19
40.2,24.3,7.7,6,15
39.8,39.9,1.4,1,58.1
16.14,16.06,15.3,1,15.9
30.9,34.3,-2.9,4,48.5
28.9,37.9,5.7,6,28.3
15.9,10.9,5.6,5,13.2
14.6,6.7,17.5,0,25.2
58.1,11.2,2.2,4,20.2
27.9,21,17.4,4,13.1
58.3,54.1,-2.4,0,103.5
25.2,64.3,-0.6,5,15.2
39.7,32.1,13.3,2,25.3
15.4,15.6,5.8,2,44.7
27.3,18,15.7,0,27.2
49.3,22.5,-4.1,5,25.5
63.7,55.2,-1.7,5,96.4
17.9,14,18.3,3,19.7
33.9,47.9,-6.4,1,40.7
23.9,34.7,2.2,6,39.9
39.3,17.5,6.4,4,37.3
26.8,55.4,7.5,1,77.7
27,24.8,22.4,3,29.3
13.9,12.6,6.4,6,22.8
41.1,55.6,16.5,3,36.9
24.5,35.2,20.7,6,35.6
17.1,22,20.4,4,17.6
43.9466666666667,43.7833333333333,12.2,5,43.4566666666667
27.6,19.5,17.5,6,25.8
15.4,23.4,12.2,2,17.7
19.6,35.6,19.1,1,41.3
38.8,34.9,16,2,27
37.3,60.6,-4.5,0,130.7
16.3,14.8,12,2,24.1
28.2,40.1,3.5,3,17.4
