0,0,0,2,0
34,20.3,1,2,40.1
20.3,18,0.5,3,72.2
18,13,-2.5,4,160.4
14.7,40.1,-4.6,6,70.5
160.4,130.1,-6.9,2,37.3
130.1,70.5,-5.6,3,60.6
70.5,81.9,-5,4,120.9
120.9,130.7,-7.5,2,14.7
40.4,24.1,-9.2,4,137.6
14.7,34.9,-22.5,0,146.6
137.6,182.8,-19.5,2,135.7
182.8,110.5,-14.8,3,95.2
95.2,22.9,-3.8,1,21
22.9,16.7,-1.5,2,19.7
21,19.7,-1.8,6,13.5
13.5,25.2,1.8,4,61.6
15.2,61.6,-4.8,1,71.1
77.2,47.6,-0.5,3,59.4
47.6,42,-2.8,4,57.5
16.9,49.3,-3.7,4,37.9
20.4,25.5,-3,0,33.6
25.5,37.9,-6.1,1,34.4
37.9,41.9,-6,2,58.3
54.1,42,-1.8,1,56.3
103.5,91.1,-6.2,3,22.6
91.1,55.6,-4.4,4,31.2
56.3,34.7,-1.6,6,30.9
48.5,42.4,-0.4,0,63.7
47.1,63.7,-0.9,4,20.3
20.3,24.5,12.5,2,21
24.5,32.8,9.3,3,26.6
32.8,21.1,6.2,4,30.6
41.6,20.9,7.2,1,21.2
48.5,53.7,14.7,5,18.8
72.3,61,16.4,0,41.8
50.8,47.7,18.3,6,33.8
25.3,36.5,14.7,2,18.9
18.9,15.6,13.9,0,25.7
11.6,19.3,11.3,6,23.2
13.9,15.4,10.3,1,18
23.2,17.7,12,4,16.3
17.7,18,13.3,5,14.8
18,19.7,14.4,6,15.3
15.3,24.1,13.4,4,27.1
35.2,19.6,18.2,0,40.6
35.6,30.1,22.6,2,22.3
30.1,41.3,24.5,3,26.9
26.2,22.3,21.6,6,23.1
22.3,26.9,22.3,0,19.1
19,17.5,20.7,1,36.3
36.3,43.8,27.2,6,40.3
43.8,35.4,26.6,0,34.4
35.4,42.5,27.4,1,25.7
47.5,40.3,28.7,3,13.7
13.7,19.5,19.7,1,36
19.5,30.5,23.4,2,32.5
30.5,17.9,21.1,3,25.9
19.9,36,26.4,5,33.8
20.8,22.2,21.5,5,36.7
32.9,30.2,24,0,22
24.9,17.6,19.4,6,26.1
23.7,26.1,17.9,3,26.9
30.1,29.9,18.5,5,18.3
26.9,19.7,16,1,39.7
39.7,22,20.5,6,21.2
38.5,22.4,18.7,1,31
22,21.2,16.9,3,21.5
21.5,19.4,15.5,1,23.3
19.4,17.6,13.7,2,28.1
19.3,20.6,15.4,2,15.8
47,24.9,15.6,5,29.5
27.1,40.9,14.5,1,39.3
40.9,29.5,14.6,2,37.7
29.5,41.7,16.6,3,34.7
39.7,38.8,16.5,0,67.9
38.8,43.6,18.3,1,36.9
67.9,36.9,14.7,5,13.5
36.9,45.9,14.7,6,24
45.9,48.4,15.5,0,29.6
48.4,23.6,16.1,1,25.5
13.5,24,14.9,3,18.8
18.8,31.6,13.6,1,63
37.5,38.3,13.4,3,15.9
47.6,63,10.7,5,25.7
15.9,22.2,7.8,1,57.4
34.2,53.7,6.2,4,39.7
25.3,35.6,16.2,5,24.7
13.2,22.2,1.2,1,12.6
17.4,42.2,8,3,8.1
42.2,16.1,8.9,4,14.8
20.5,20.8,10.1,3,34.9
52.8,55.3,8,6,43.6
53.3,43.6,7.8,3,47.5
43.6,29.1,7.3,4,56.4
29.1,42,9.5,5,35.8
42,30.2,7.3,6,50.8
48.1,44.8,5.7,1,32.1
44.8,22.9,8,2,30
22.9,31.3,11,3,22
32.1,30,10.5,6,17.3
30,22,9.1,0,16.2
22,24.8,5.8,1,29.4
24.8,29.1,2,2,36.3
17.3,16.2,6.5,4,24.1
36.3,18.2,5.5,0,21
18.2,24.1,3,1,22.1
21.3,21,3.2,4,6.9
22.1,22.4,4.1,6,14.1
21.1,23.7,1.4,6,16.5
17.8,12.9,11,3,16
15.3,16.5,8.7,6,32.5
14.2,7.4,7.6,0,21.5
7.4,12.7,6.1,1,30.6
12.2,23.6,-0.8,1,20.7
12.6,20.7,1.7,5,21.9
10.5,17.7,2.6,0,29.3
18.4,21.9,1.7,2,37.1
29.3,56.1,-1.6,5,78.4
40.7,29.6,1.7,4,27.4
23,28.4,-4,6,11.3
82,41.9,-4,1,9.6
41.9,21.2,1.5,2,23.6
21.2,18.7,0.6,3,18.6
18.7,11.8,5.3,4,23.4
23.6,18.6,2.5,0,61
61,25.8,9.3,5,67.4
25.8,29.5,7.3,6,39.5
25,41.1,11,1,41.5
34.4,41.5,6.7,5,25.2
41.5,15.1,8.4,6,39.3
18.2,25.2,4.1,2,37.3
37.3,35.7,8.3,0,50.2
36.5,48,9.1,2,49.3366666666667
58.1,50.2,8.9,4,49.01
49.5,49.3366666666667,9,6,48.6833333333333
49.1733333333333,49.01,7.9,1,48.3566666666667
48.52,48.3566666666667,8.5,5,47.7033333333333
48.3566666666667,48.1933333333333,4.7,6,47.54
47.8666666666667,47.7033333333333,8.6,2,47.05
47.7033333333333,47.54,9,3,46.8866666666667
46.56,46.3966666666667,10.3,3,45.7433333333333
46.3966666666667,46.2333333333333,7.2,4,45.58
46.2333333333333,46.07,7.9,5,45.4166666666667
