Pollutant,Site,Hour,NIsize,simTr,N,RMSE,MAE,MAPE,IA
PM10,Warsaw,1,55,0.010000,10,7.93634,5.66168,23.5216,0.919643
PM10,Warsaw,1,55,0.010000,15,7.91513,5.54473,23.303,0.921699
PM10,Warsaw,1,55,0.010000,20,7.76987,5.52278,23.1254,0.922127
PM10,Warsaw,1,55,0.010000,25,7.86441,5.53787,23.0781,0.920874
PM10,Warsaw,1,55,0.010000,30,7.7948,5.55524,23.0937,0.92255
PM10,Warsaw,1,55,0.010000,35,7.65948,5.47849,22.9828,0.926473
PM10,Warsaw,1,55,0.010000,40,7.69245,5.51683,23.2759,0.925795
PM10,Warsaw,1,55,0.010000,50,7.75413,5.49023,22.7909,0.923874
PM10,Warsaw,1,55,0.010000,60,7.78048,5.47288,22.9702,0.923002
PM10,Warsaw,1,55,0.010000,100,7.75843,5.51004,23.0606,0.923416
PM10,Warsaw,1,55,0.013000,1,8.83483,6.12676,25.3215,0.908532
PM10,Warsaw,1,55,0.013000,5,7.9532,5.67461,23.6127,0.918271
PM10,Warsaw,1,55,0.013000,10,7.82444,5.58259,23.1377,0.922481
PM10,Warsaw,1,55,0.013000,15,7.83205,5.54764,23.4175,0.921935
PM10,Warsaw,1,55,0.013000,20,7.48508,5.41914,22.8937,0.929606
PM10,Warsaw,1,55,0.013000,25,7.70381,5.48991,23.0979,0.9248
PM10,Warsaw,1,55,0.013000,30,7.80916,5.53854,22.9665,0.923843
PM10,Warsaw,1,55,0.013000,35,7.57171,5.39055,22.8911,0.929506
PM10,Warsaw,1,55,0.013000,40,7.52238,5.45086,22.819,0.928531
PM10,Warsaw,1,55,0.013000,50,7.61944,5.43595,22.9667,0.927641
PM10,Warsaw,1,55,0.013000,60,7.70458,5.48555,23.2416,0.925555
PM10,Warsaw,1,55,0.013000,100,7.69346,5.47946,22.8757,0.924751
PM10,Warsaw,1,55,0.014000,1,8.93415,6.18583,25.5846,0.907908
PM10,Warsaw,1,55,0.014000,5,7.51522,5.49493,23.7021,0.92915
PM10,Warsaw,1,55,0.014000,10,7.7829,5.53969,23.6241,0.924589
PM10,Warsaw,1,55,0.014000,15,8.06054,5.62994,23.3939,0.917197
PM10,Warsaw,1,55,0.014000,20,7.67311,5.50839,22.8673,0.924407
PM10,Warsaw,1,55,0.014000,25,7.39495,5.3716,22.607,0.931046
PM10,Warsaw,1,55,0.014000,30,7.54576,5.39635,23.0411,0.929048
PM10,Warsaw,1,55,0.014000,35,7.4003,5.37028,22.5358,0.93152
PM10,Warsaw,1,55,0.014000,40,7.63503,5.3999,22.6299,0.926606
PM10,Warsaw,1,55,0.014000,50,7.53739,5.39239,22.6548,0.928587
PM10,Warsaw,1,55,0.014000,60,7.63686,5.45471,22.95,0.927186
PM10,Warsaw,1,55,0.014000,100,7.65899,5.45945,23.042,0.926213
PM10,Warsaw,1,55,0.015000,1,8.71509,6.05297,25.4919,0.910129
PM10,Warsaw,1,55,0.015000,5,7.68621,5.49463,23.6861,0.926326
PM10,Warsaw,1,55,0.015000,10,7.81226,5.46819,23.5566,0.922401
PM10,Warsaw,1,55,0.015000,15,7.64076,5.45338,23.3411,0.928326
PM10,Warsaw,1,55,0.015000,20,7.58597,5.33965,23.1126,0.929544
PM10,Warsaw,1,55,0.015000,25,7.57738,5.35091,22.4887,0.926736
PM10,Warsaw,1,55,0.015000,30,7.55719,5.36258,22.7968,0.92969
PM10,Warsaw,1,55,0.015000,35,7.2909,5.2407,22.3165,0.934225
PM10,Warsaw,1,55,0.015000,40,7.54519,5.33978,22.6886,0.929882
PM10,Warsaw,1,55,0.015000,50,7.43057,5.33588,22.6325,0.93028
PM10,Warsaw,1,55,0.015000,60,7.48301,5.34907,23.0094,0.929662
PM10,Warsaw,1,55,0.015000,100,7.47939,5.35005,22.8094,0.930216
PM10,Warsaw,1,55,0.016000,1,8.77966,6.08404,25.6974,0.908346
PM10,Warsaw,1,55,0.016000,5,7.68599,5.49533,23.1822,0.92665
PM10,Warsaw,1,55,0.016000,10,7.75423,5.48593,23.0812,0.923575
PM10,Warsaw,1,55,0.016000,15,7.54294,5.41781,23.3444,0.928629
PM10,Warsaw,1,55,0.016000,20,7.5497,5.38196,22.7466,0.928591
PM10,Warsaw,1,55,0.016000,25,7.57901,5.35043,22.9246,0.929311
PM10,Warsaw,1,55,0.016000,30,7.57681,5.381,23.3549,0.929728
PM10,Warsaw,1,55,0.016000,35,7.36781,5.29186,22.6941,0.932307
PM10,Warsaw,1,55,0.016000,40,7.4159,5.3141,22.9012,0.932292
PM10,Warsaw,1,55,0.016000,50,7.51482,5.35534,23.107,0.931681
PM10,Warsaw,1,55,0.016000,60,7.50394,5.33245,22.8016,0.931397
PM10,Warsaw,1,55,0.016000,100,7.53439,5.38069,22.9571,0.928777
PM10,Warsaw,1,55,0.017000,1,8.89195,6.03306,25.6287,0.90633
PM10,Warsaw,1,55,0.017000,5,7.88057,5.684,24.2047,0.925894
PM10,Warsaw,1,55,0.017000,10,7.60321,5.42961,23.6379,0.928418
PM10,Warsaw,1,55,0.017000,15,7.63945,5.43016,23.3205,0.928366
PM10,Warsaw,1,55,0.017000,20,7.47298,5.34301,22.8923,0.933121
PM10,Warsaw,1,55,0.017000,25,7.33823,5.24346,22.4225,0.933887
PM10,Warsaw,1,55,0.017000,30,7.40656,5.3139,22.8483,0.931858
PM10,Warsaw,1,55,0.017000,35,7.55486,5.37303,22.993,0.930551
PM10,Warsaw,1,55,0.017000,40,7.40162,5.2935,22.6061,0.933002
PM10,Warsaw,1,55,0.017000,50,7.46528,5.32978,22.9402,0.930962
PM10,Warsaw,1,55,0.017000,60,7.53169,5.3345,23.0093,0.931165
PM10,Warsaw,1,55,0.017000,100,7.52169,5.31128,22.8061,0.931571
PM10,Warsaw,1,55,0.018000,1,9.00702,6.09785,25.9193,0.905095
PM10,Warsaw,1,55,0.018000,5,7.73956,5.55486,23.2979,0.926954
PM10,Warsaw,1,55,0.018000,10,7.70175,5.45056,23.2054,0.930458
PM10,Warsaw,1,55,0.018000,15,7.36473,5.24446,22.3356,0.935174
PM10,Warsaw,1,55,0.018000,20,7.49034,5.37738,22.9303,0.93445
PM10,Warsaw,1,55,0.018000,25,7.46097,5.36311,22.9425,0.934651
PM10,Warsaw,1,55,0.018000,30,7.31532,5.27585,22.5058,0.934715
PM10,Warsaw,1,55,0.018000,35,7.46198,5.33817,22.8564,0.930457
PM10,Warsaw,1,55,0.018000,40,7.5634,5.38091,23.2309,0.930179
PM10,Warsaw,1,55,0.018000,50,7.44484,5.34706,22.931,0.932672
PM10,Warsaw,1,55,0.018000,60,7.34577,5.2863,22.7533,0.934456
PM10,Warsaw,1,55,0.018000,100,7.48422,5.32704,22.8515,0.931038
PM10,Warsaw,1,55,0.019000,1,8.56906,5.92573,25.5433,0.91688
PM10,Warsaw,1,55,0.019000,5,7.28855,5.296,22.141,0.932294
PM10,Warsaw,1,55,0.019000,10,7.44924,5.33748,22.5307,0.932801
PM10,Warsaw,1,55,0.019000,15,7.31537,5.32153,22.7803,0.935743
PM10,Warsaw,1,55,0.019000,20,7.35322,5.29869,22.8367,0.934644
PM10,Warsaw,1,55,0.019000,25,7.44053,5.30086,22.7146,0.933683
PM10,Warsaw,1,55,0.019000,30,7.32442,5.28104,22.6766,0.934734
PM10,Warsaw,1,55,0.019000,35,7.50157,5.38723,23.0947,0.932425
PM10,Warsaw,1,55,0.019000,40,7.46183,5.35721,22.8609,0.93262
PM10,Warsaw,1,55,0.019000,50,7.39209,5.34414,22.7527,0.933069
PM10,Warsaw,1,55,0.019000,60,7.39502,5.30294,22.7831,0.933142
PM10,Warsaw,1,55,0.019000,100,7.44955,5.3252,22.8308,0.932134
PM10,Warsaw,1,55,0.020000,1,8.42969,5.90461,24.7255,0.919071
PM10,Warsaw,1,55,0.020000,5,7.53308,5.46793,23.3154,0.930141
PM10,Warsaw,1,55,0.020000,10,7.58069,5.37809,22.6065,0.932264
PM10,Warsaw,1,55,0.020000,15,7.73553,5.41793,23.2492,0.928179
PM10,Warsaw,1,55,0.020000,20,7.63095,5.4303,23.0693,0.929311
PM10,Warsaw,1,55,0.020000,25,7.42375,5.32825,22.7006,0.93402
PM10,Warsaw,1,55,0.020000,30,7.48268,5.33318,22.8496,0.931085
PM10,Warsaw,1,55,0.020000,35,7.44007,5.37249,22.8361,0.933245
PM10,Warsaw,1,55,0.020000,40,7.38741,5.31813,22.7349,0.934272
PM10,Warsaw,1,55,0.020000,50,7.42908,5.31685,22.595,0.932988
PM10,Warsaw,1,55,0.020000,60,7.3902,5.35182,22.6616,0.934233
PM10,Warsaw,1,55,0.020000,100,7.51033,5.32977,22.7674,0.931467
PM10,Warsaw,1,55,0.021000,1,8.41401,5.86936,24.5546,0.919368
PM10,Warsaw,1,55,0.021000,5,7.2016,5.31273,22.638,0.936738
PM10,Warsaw,1,55,0.021000,10,7.74514,5.50889,23.2614,0.923638
PM10,Warsaw,1,55,0.021000,15,7.60244,5.45109,23.0104,0.926322
PM10,Warsaw,1,55,0.021000,20,7.30822,5.27498,22.4311,0.934536
PM10,Warsaw,1,55,0.021000,25,7.53908,5.43087,23.0762,0.931781
PM10,Warsaw,1,55,0.021000,30,7.66176,5.42423,23.1018,0.929048
PM10,Warsaw,1,55,0.021000,35,7.61564,5.37936,22.9514,0.92954
PM10,Warsaw,1,55,0.021000,40,7.46943,5.29623,22.5993,0.931777
PM10,Warsaw,1,55,0.021000,50,7.50553,5.36477,22.9254,0.931168
PM10,Warsaw,1,55,0.021000,60,7.51088,5.36063,22.9331,0.930784
PM10,Warsaw,1,55,0.021000,100,7.38512,5.34537,22.6604,0.933393
PM10,Warsaw,1,55,0.022000,1,8.43134,5.86625,24.5195,0.918414
PM10,Warsaw,1,55,0.022000,5,7.18969,5.25843,22.4884,0.936773
PM10,Warsaw,1,55,0.022000,10,7.68206,5.4538,23.3637,0.927897
PM10,Warsaw,1,55,0.022000,15,7.46283,5.41428,22.8444,0.93379
PM10,Warsaw,1,55,0.022000,20,7.60894,5.41254,23.407,0.928417
PM10,Warsaw,1,55,0.022000,25,7.601,5.43735,23.3202,0.929798
PM10,Warsaw,1,55,0.022000,30,7.5591,5.41845,22.9134,0.931873
PM10,Warsaw,1,55,0.022000,35,7.55298,5.36975,22.6889,0.931592
PM10,Warsaw,1,55,0.022000,40,7.42903,5.3707,22.7251,0.93268
PM10,Warsaw,1,55,0.022000,50,7.31251,5.24693,22.3352,0.934432
PM10,Warsaw,1,55,0.022000,60,7.48956,5.36485,22.9322,0.931165
PM10,Warsaw,1,55,0.022000,100,7.44478,5.32266,22.8133,0.931788
PM10,Warsaw,1,55,0.023000,1,8.38487,5.82082,24.0785,0.919321
PM10,Warsaw,1,55,0.023000,5,7.69079,5.47965,23.122,0.925989
PM10,Warsaw,1,55,0.023000,10,7.46083,5.30938,22.1192,0.930606
PM10,Warsaw,1,55,0.023000,15,7.8011,5.47719,23.4002,0.923963
PM10,Warsaw,1,55,0.023000,20,7.52681,5.43772,22.9371,0.931665
PM10,Warsaw,1,55,0.023000,25,7.52733,5.39958,22.7582,0.930074
PM10,Warsaw,1,55,0.023000,30,7.53926,5.35041,22.6757,0.931123
PM10,Warsaw,1,55,0.023000,35,7.44497,5.38581,22.5895,0.932901
PM10,Warsaw,1,55,0.023000,40,7.41165,5.34082,22.7134,0.932647
PM10,Warsaw,1,55,0.023000,50,7.36163,5.31141,22.549,0.932977
PM10,Warsaw,1,55,0.023000,60,7.4238,5.32906,22.4392,0.93161
PM10,Warsaw,1,55,0.023000,100,7.49489,5.36963,22.717,0.931516
PM10,Warsaw,1,55,0.024000,1,8.61494,5.99561,24.7247,0.91464
PM10,Warsaw,1,55,0.024000,5,7.82696,5.67259,24.1377,0.926817
PM10,Warsaw,1,55,0.024000,10,7.38609,5.37672,22.701,0.93311
PM10,Warsaw,1,55,0.024000,15,7.66805,5.54599,23.4485,0.926869
PM10,Warsaw,1,55,0.024000,20,7.49227,5.39026,23.0919,0.929994
PM10,Warsaw,1,55,0.024000,25,7.6143,5.44556,22.8547,0.927764
PM10,Warsaw,1,55,0.024000,30,7.45884,5.36599,22.7037,0.931268
PM10,Warsaw,1,55,0.024000,35,7.43185,5.36737,22.7392,0.932496
PM10,Warsaw,1,55,0.024000,40,7.42044,5.34333,22.472,0.932974
PM10,Warsaw,1,55,0.024000,50,7.38453,5.30459,22.4185,0.932693
PM10,Warsaw,1,55,0.024000,60,7.423,5.37629,22.7299,0.932676
PM10,Warsaw,1,55,0.024000,100,7.42122,5.35174,22.6064,0.932242
PM10,Warsaw,1,55,0.025000,1,8.54428,5.97668,25.3923,0.916992
PM10,Warsaw,1,55,0.025000,5,7.40095,5.36424,23.076,0.930441
PM10,Warsaw,1,55,0.025000,10,7.49799,5.33931,22.6685,0.931649
PM10,Warsaw,1,55,0.025000,15,7.41266,5.35061,22.1879,0.933001
PM10,Warsaw,1,55,0.025000,20,7.24951,5.29804,22.1389,0.935425
PM10,Warsaw,1,55,0.025000,25,7.62787,5.44987,23.1291,0.928858
PM10,Warsaw,1,55,0.025000,30,7.50561,5.36534,22.6215,0.930985
PM10,Warsaw,1,55,0.025000,35,7.4116,5.38329,22.7004,0.933367
PM10,Warsaw,1,55,0.025000,40,7.30413,5.31896,22.3846,0.934599
PM10,Warsaw,1,55,0.025000,50,7.37392,5.3545,22.5534,0.933446
PM10,Warsaw,1,55,0.025000,60,7.52373,5.41613,22.9337,0.93013
PM10,Warsaw,1,55,0.025000,100,7.4706,5.36769,22.6336,0.931856
PM10,Warsaw,1,60,0.010000,1,9.04062,6.42387,27.2293,0.904012
PM10,Warsaw,1,60,0.010000,5,8.29767,5.85836,24.7649,0.915693
PM10,Warsaw,1,60,0.010000,10,7.43658,5.49995,23.7319,0.929475
PM10,Warsaw,1,60,0.010000,15,7.74115,5.52544,23.4813,0.923626
PM10,Warsaw,1,60,0.010000,20,7.68147,5.42817,22.7435,0.92378
PM10,Warsaw,1,60,0.010000,25,7.7129,5.49913,23.5723,0.923934
PM10,Warsaw,1,60,0.010000,30,7.5995,5.50441,23.2447,0.925109
PM10,Warsaw,1,60,0.010000,35,7.58802,5.49163,23.3917,0.926479
PM10,Warsaw,1,60,0.010000,40,7.52745,5.46915,23.0875,0.927401
PM10,Warsaw,1,60,0.010000,50,7.45668,5.40252,22.8325,0.929541
PM10,Warsaw,1,60,0.010000,60,7.61919,5.46171,23.3129,0.926979
PM10,Warsaw,1,60,0.010000,100,7.58643,5.46573,23.238,0.926296
PM10,Warsaw,1,60,0.013000,1,8.95536,6.4709,27.565,0.906209
PM10,Warsaw,1,60,0.013000,5,7.99487,5.73448,24.4249,0.921582
PM10,Warsaw,1,60,0.013000,10,7.41088,5.38685,23.1457,0.932825
PM10,Warsaw,1,60,0.013000,15,7.45327,5.36829,23.032,0.930645
PM10,Warsaw,1,60,0.013000,20,7.44045,5.41303,23.4004,0.931261
PM10,Warsaw,1,60,0.013000,25,7.66605,5.48801,23.7887,0.926167
PM10,Warsaw,1,60,0.013000,30,7.46435,5.36724,23.2325,0.931722
PM10,Warsaw,1,60,0.013000,35,7.62148,5.43451,23.3331,0.929437
PM10,Warsaw,1,60,0.013000,40,7.49114,5.35027,23.0807,0.93062
PM10,Warsaw,1,60,0.013000,50,7.3926,5.32715,22.9103,0.932067
PM10,Warsaw,1,60,0.013000,60,7.5178,5.37446,23.2062,0.929845
PM10,Warsaw,1,60,0.013000,100,7.47109,5.33807,23.0716,0.931649
PM10,Warsaw,1,60,0.014000,1,9.13025,6.5837,27.9073,0.903729
PM10,Warsaw,1,60,0.014000,5,8.00814,5.7069,24.5463,0.925028
PM10,Warsaw,1,60,0.014000,10,7.39358,5.34381,22.781,0.934317
PM10,Warsaw,1,60,0.014000,15,7.42871,5.36187,23.0612,0.932636
PM10,Warsaw,1,60,0.014000,20,7.62703,5.49978,23.7574,0.92887
PM10,Warsaw,1,60,0.014000,25,7.57486,5.46638,23.4204,0.929157
PM10,Warsaw,1,60,0.014000,30,7.57003,5.46765,23.5424,0.929639
PM10,Warsaw,1,60,0.014000,35,7.42401,5.36197,23.0796,0.933085
PM10,Warsaw,1,60,0.014000,40,7.43782,5.33694,22.869,0.931662
PM10,Warsaw,1,60,0.014000,50,7.46368,5.36793,23.3086,0.932448
PM10,Warsaw,1,60,0.014000,60,7.5735,5.42487,23.2855,0.93132
PM10,Warsaw,1,60,0.014000,100,7.49962,5.37097,23.1448,0.931854
PM10,Warsaw,1,60,0.015000,1,9.37289,6.60395,28.0362,0.898014
PM10,Warsaw,1,60,0.015000,5,7.56573,5.44717,23.3455,0.931142
PM10,Warsaw,1,60,0.015000,10,7.51742,5.56232,23.9389,0.93267
PM10,Warsaw,1,60,0.015000,15,7.45822,5.42325,23.3304,0.932704
PM10,Warsaw,1,60,0.015000,20,7.39641,5.33978,23.0573,0.93374
PM10,Warsaw,1,60,0.015000,25,7.50618,5.37969,23.1424,0.930934
PM10,Warsaw,1,60,0.015000,30,7.5768,5.42288,23.5326,0.93131
PM10,Warsaw,1,60,0.015000,35,7.57967,5.43055,23.3546,0.93185
PM10,Warsaw,1,60,0.015000,40,7.67676,5.4416,23.7482,0.928222
PM10,Warsaw,1,60,0.015000,50,7.55727,5.41146,23.1933,0.930556
PM10,Warsaw,1,60,0.015000,60,7.53824,5.35679,23.0844,0.9306
PM10,Warsaw,1,60,0.015000,100,7.40224,5.33041,22.8946,0.933802
PM10,Warsaw,1,60,0.016000,1,9.21655,6.67731,28.5277,0.906005
PM10,Warsaw,1,60,0.016000,5,7.57078,5.55587,23.8981,0.929669
PM10,Warsaw,1,60,0.016000,10,7.74193,5.54903,23.8876,0.926801
PM10,Warsaw,1,60,0.016000,15,7.41959,5.41264,23.2819,0.93385
PM10,Warsaw,1,60,0.016000,20,7.46057,5.442,23.1224,0.934142
PM10,Warsaw,1,60,0.016000,25,7.38986,5.33471,22.9375,0.934649
PM10,Warsaw,1,60,0.016000,30,7.44676,5.40687,22.9438,0.933637
PM10,Warsaw,1,60,0.016000,35,7.53089,5.36907,23.2159,0.930193
PM10,Warsaw,1,60,0.016000,40,7.50292,5.45131,23.2904,0.932684
PM10,Warsaw,1,60,0.016000,50,7.31802,5.30671,22.7915,0.93449
PM10,Warsaw,1,60,0.016000,60,7.49054,5.39898,22.999,0.932712
PM10,Warsaw,1,60,0.016000,100,7.4392,5.37116,23.1441,0.933057
PM10,Warsaw,1,60,0.017000,1,8.91131,6.43932,27.5891,0.908782
PM10,Warsaw,1,60,0.017000,5,7.47457,5.47841,23.5033,0.931683
PM10,Warsaw,1,60,0.017000,10,7.85892,5.61302,23.975,0.926568
PM10,Warsaw,1,60,0.017000,15,7.69649,5.55592,23.9034,0.92934
PM10,Warsaw,1,60,0.017000,20,7.66732,5.50291,23.5919,0.929083
PM10,Warsaw,1,60,0.017000,25,7.50285,5.44177,23.2861,0.931869
PM10,Warsaw,1,60,0.017000,30,7.54664,5.50031,23.3293,0.932509
PM10,Warsaw,1,60,0.017000,35,7.40621,5.32774,22.8382,0.933335
PM10,Warsaw,1,60,0.017000,40,7.40488,5.41231,22.9306,0.93489
PM10,Warsaw,1,60,0.017000,50,7.47698,5.3801,22.9097,0.932169
PM10,Warsaw,1,60,0.017000,60,7.34969,5.39329,22.9813,0.934867
PM10,Warsaw,1,60,0.017000,100,7.44804,5.41228,23.1925,0.932703
PM10,Warsaw,1,60,0.018000,1,8.87191,6.37054,27.3711,0.909592
PM10,Warsaw,1,60,0.018000,5,7.40597,5.51651,23.8126,0.93094
PM10,Warsaw,1,60,0.018000,10,7.49099,5.46029,22.8603,0.933635
PM10,Warsaw,1,60,0.018000,15,7.63375,5.42267,22.7462,0.930907
PM10,Warsaw,1,60,0.018000,20,7.52371,5.42131,23.234,0.931762
PM10,Warsaw,1,60,0.018000,25,7.35402,5.31283,22.9399,0.933499
PM10,Warsaw,1,60,0.018000,30,7.53543,5.48813,23.4532,0.930645
PM10,Warsaw,1,60,0.018000,35,7.6639,5.54875,23.7898,0.928524
PM10,Warsaw,1,60,0.018000,40,7.33112,5.39187,22.9866,0.934564
PM10,Warsaw,1,60,0.018000,50,7.38483,5.38701,23.0239,0.933306
PM10,Warsaw,1,60,0.018000,60,7.25434,5.33091,22.7814,0.935463
PM10,Warsaw,1,60,0.018000,100,7.4396,5.37554,22.92,0.933204
PM10,Warsaw,1,60,0.019000,1,8.95977,6.44263,27.6268,0.908361
PM10,Warsaw,1,60,0.019000,5,7.71341,5.66556,24.1137,0.92765
PM10,Warsaw,1,60,0.019000,10,7.76334,5.59699,23.6929,0.929063
PM10,Warsaw,1,60,0.019000,15,7.27017,5.35986,22.7963,0.935331
PM10,Warsaw,1,60,0.019000,20,7.31061,5.31277,22.5623,0.933422
PM10,Warsaw,1,60,0.019000,25,7.53904,5.46685,23.135,0.931617
PM10,Warsaw,1,60,0.019000,30,7.53034,5.41619,23.1635,0.931307
PM10,Warsaw,1,60,0.019000,35,7.52799,5.46022,23.0096,0.93207
PM10,Warsaw,1,60,0.019000,40,7.41526,5.38757,22.8294,0.932217
PM10,Warsaw,1,60,0.019000,50,7.49475,5.45978,23.1027,0.933035
PM10,Warsaw,1,60,0.019000,60,7.48378,5.4987,23.3439,0.932187
PM10,Warsaw,1,60,0.019000,100,7.40457,5.39785,22.8904,0.933207
PM10,Warsaw,1,60,0.020000,1,8.45626,6.24699,26.8687,0.91706
PM10,Warsaw,1,60,0.020000,5,7.58653,5.45342,23.2725,0.929165
PM10,Warsaw,1,60,0.020000,10,7.80459,5.61806,23.8538,0.924286
PM10,Warsaw,1,60,0.020000,15,7.43479,5.49907,23.3648,0.93177
PM10,Warsaw,1,60,0.020000,20,7.55411,5.49957,23.1415,0.93076
PM10,Warsaw,1,60,0.020000,25,7.44034,5.45382,23.1986,0.931412
PM10,Warsaw,1,60,0.020000,30,7.33217,5.34929,22.699,0.934097
PM10,Warsaw,1,60,0.020000,35,7.3851,5.36542,22.9962,0.932844
PM10,Warsaw,1,60,0.020000,40,7.38086,5.4273,23.1492,0.933341
PM10,Warsaw,1,60,0.020000,50,7.41931,5.38177,22.8715,0.932594
PM10,Warsaw,1,60,0.020000,60,7.45508,5.40397,23.0476,0.931413
PM10,Warsaw,1,60,0.020000,100,7.41933,5.4133,23.0763,0.932009
PM10,Warsaw,1,60,0.021000,1,8.73884,6.51874,27.8883,0.912494
PM10,Warsaw,1,60,0.021000,5,8.31094,5.77055,24.5323,0.916696
PM10,Warsaw,1,60,0.021000,10,7.79431,5.67244,23.9194,0.927711
PM10,Warsaw,1,60,0.021000,15,7.73072,5.52802,23.2193,0.927709
PM10,Warsaw,1,60,0.021000,20,7.48645,5.42755,22.7913,0.931868
PM10,Warsaw,1,60,0.021000,25,7.46928,5.47473,23.0529,0.93247
PM10,Warsaw,1,60,0.021000,30,7.40934,5.37099,22.8284,0.932999
PM10,Warsaw,1,60,0.021000,35,7.41932,5.47959,23.3192,0.931839
PM10,Warsaw,1,60,0.021000,40,7.22779,5.30035,22.412,0.934937
PM10,Warsaw,1,60,0.021000,50,7.2431,5.33775,22.5048,0.935244
PM10,Warsaw,1,60,0.021000,60,7.5059,5.42465,22.8342,0.93108
PM10,Warsaw,1,60,0.021000,100,7.38673,5.41518,22.8547,0.932304
PM10,Warsaw,1,60,0.022000,1,8.50656,6.2375,26.786,0.91351
PM10,Warsaw,1,60,0.022000,5,7.57034,5.54748,23.687,0.927096
PM10,Warsaw,1,60,0.022000,10,7.42134,5.41454,23.1909,0.930042
PM10,Warsaw,1,60,0.022000,15,7.23024,5.25768,22.2037,0.933265
PM10,Warsaw,1,60,0.022000,20,7.23935,5.33574,22.709,0.93433
PM10,Warsaw,1,60,0.022000,25,7.59133,5.48034,22.8859,0.931062
PM10,Warsaw,1,60,0.022000,30,7.31656,5.3362,22.6782,0.932919
PM10,Warsaw,1,60,0.022000,35,7.45664,5.44496,22.821,0.931231
PM10,Warsaw,1,60,0.022000,40,7.37092,5.3296,22.5948,0.932307
PM10,Warsaw,1,60,0.022000,50,7.45988,5.42127,22.9126,0.930843
PM10,Warsaw,1,60,0.022000,60,7.36463,5.38924,22.813,0.933486
PM10,Warsaw,1,60,0.022000,100,7.36652,5.38603,22.8399,0.932281
PM10,Warsaw,1,60,0.023000,1,8.2149,5.81412,25.266,0.917392
PM10,Warsaw,1,60,0.023000,5,7.72859,5.52338,23.1335,0.922398
PM10,Warsaw,1,60,0.023000,10,7.501,5.37637,22.8174,0.929014
PM10,Warsaw,1,60,0.023000,15,7.37603,5.37612,22.5316,0.931546
PM10,Warsaw,1,60,0.023000,20,7.34467,5.38872,22.6753,0.933059
PM10,Warsaw,1,60,0.023000,25,7.52218,5.4865,23.3756,0.928501
PM10,Warsaw,1,60,0.023000,30,7.3472,5.43912,23.1054,0.931435
PM10,Warsaw,1,60,0.023000,35,7.38391,5.47249,23.0847,0.93212
PM10,Warsaw,1,60,0.023000,40,7.49289,5.4798,23.0152,0.930241
PM10,Warsaw,1,60,0.023000,50,7.50279,5.45085,23.1132,0.930147
PM10,Warsaw,1,60,0.023000,60,7.29551,5.35426,22.6356,0.932762
PM10,Warsaw,1,60,0.023000,100,7.38258,5.33465,22.573,0.932037
PM10,Warsaw,1,60,0.024000,1,9.04388,6.27895,27.0063,0.902892
PM10,Warsaw,1,60,0.024000,5,7.92137,5.77436,23.7296,0.924394
PM10,Warsaw,1,60,0.024000,10,7.64548,5.42968,22.7291,0.925372
PM10,Warsaw,1,60,0.024000,15,7.24858,5.29571,22.4371,0.93301
PM10,Warsaw,1,60,0.024000,20,7.53348,5.45643,22.721,0.928078
PM10,Warsaw,1,60,0.024000,25,7.39896,5.44397,23.0984,0.929771
PM10,Warsaw,1,60,0.024000,30,7.45886,5.41893,22.9766,0.928134
PM10,Warsaw,1,60,0.024000,35,7.40306,5.41952,23.0181,0.931383
PM10,Warsaw,1,60,0.024000,40,7.55419,5.43872,22.9313,0.928969
PM10,Warsaw,1,60,0.024000,50,7.41878,5.4312,23.0765,0.930554
PM10,Warsaw,1,60,0.024000,60,7.43677,5.40691,22.7134,0.930469
PM10,Warsaw,1,60,0.024000,100,7.37699,5.39456,22.7189,0.931586
PM10,Warsaw,1,60,0.025000,1,8.06454,5.90881,25.5428,0.921424
PM10,Warsaw,1,60,0.025000,5,7.96217,5.72199,23.8195,0.925765
PM10,Warsaw,1,60,0.025000,10,7.49698,5.49602,23.3771,0.930626
PM10,Warsaw,1,60,0.025000,15,7.45382,5.40009,22.4266,0.931106
PM10,Warsaw,1,60,0.025000,20,7.34009,5.38315,22.7095,0.931857
PM10,Warsaw,1,60,0.025000,25,7.43122,5.38058,22.7146,0.929861
PM10,Warsaw,1,60,0.025000,30,7.47511,5.3884,22.837,0.928624
PM10,Warsaw,1,60,0.025000,35,7.29458,5.31959,22.4147,0.93286
PM10,Warsaw,1,60,0.025000,40,7.31706,5.31795,22.2992,0.93226
PM10,Warsaw,1,60,0.025000,50,7.46786,5.44932,22.6867,0.930445
PM10,Warsaw,1,60,0.025000,60,7.37827,5.38927,22.7411,0.930906
PM10,Warsaw,1,60,0.025000,100,7.42322,5.40724,22.7461,0.930461
PM10,Warsaw,1,65,0.010000,1,8.86403,6.34288,27.1513,0.905497
PM10,Warsaw,1,65,0.010000,5,7.89286,5.69565,24.896,0.927216
PM10,Warsaw,1,65,0.010000,10,7.85867,5.7993,25.4508,0.922149
PM10,Warsaw,1,65,0.010000,15,7.62161,5.62356,24.6271,0.92734
PM10,Warsaw,1,65,0.010000,20,7.4829,5.55077,24.5346,0.929901
PM10,Warsaw,1,65,0.010000,25,7.50649,5.45274,24.2057,0.930303
PM10,Warsaw,1,65,0.010000,30,7.5872,5.55525,24.5058,0.928325
