Pollutant,Site,Hour,NIsize,simTr,N,RMSE,MAE,MAPE,IA
PM10,Warsaw,1,50,0.120000,50,7.71708,5.43696,22.5597,0.916281
PM10,Warsaw,1,50,0.120000,55,7.47514,5.32166,22.0575,0.921879
PM10,Warsaw,1,50,0.120000,60,7.53268,5.33714,22.0823,0.920678
PM10,Warsaw,1,50,0.130000,1,8.76608,6.00493,23.8844,0.888448
PM10,Warsaw,1,50,0.130000,5,8.3425,5.62875,23.0853,0.893982
PM10,Warsaw,1,50,0.130000,10,7.60922,5.44354,22.6471,0.916844
PM10,Warsaw,1,50,0.130000,15,8.43758,5.67044,23.044,0.894304
PM10,Warsaw,1,50,0.130000,20,7.8118,5.51587,22.7313,0.913295
PM10,Warsaw,1,50,0.130000,25,7.7736,5.45108,22.1775,0.914525
PM10,Warsaw,1,50,0.130000,30,7.71217,5.43948,22.3188,0.915866
PM10,Warsaw,1,50,0.130000,35,7.71087,5.47941,22.8639,0.917453
PM10,Warsaw,1,50,0.130000,40,7.64975,5.50308,22.8396,0.917317
PM10,Warsaw,1,50,0.130000,50,7.65271,5.44529,22.666,0.917147
PM10,Warsaw,1,50,0.130000,55,7.5535,5.42027,22.3966,0.919836
PM10,Warsaw,1,50,0.130000,60,7.76402,5.43774,22.4267,0.913869
PM10,Warsaw,1,50,0.140000,1,8.86147,6.14547,24.9923,0.885368
PM10,Warsaw,1,50,0.140000,5,8.51273,5.75573,24.1246,0.891758
PM10,Warsaw,1,50,0.140000,10,7.89895,5.63661,23.3798,0.908783
PM10,Warsaw,1,50,0.140000,15,8.43729,5.76475,23.0976,0.891664
PM10,Warsaw,1,50,0.140000,20,7.92107,5.56776,22.7663,0.908879
PM10,Warsaw,1,50,0.140000,25,8.39974,5.65032,23.0423,0.894722
PM10,Warsaw,1,50,0.140000,30,8.23663,5.65873,22.9352,0.899094
PM10,Warsaw,1,50,0.140000,35,8.21659,5.58408,22.6382,0.899529
PM10,Warsaw,1,50,0.140000,40,8.09852,5.55284,22.49,0.903797
PM10,Warsaw,1,50,0.140000,50,8.29997,5.64394,22.8826,0.897405
PM10,Warsaw,1,50,0.140000,55,8.1831,5.56672,22.5221,0.901456
PM10,Warsaw,1,50,0.140000,60,8.14776,5.59334,22.848,0.90259
PM10,Warsaw,1,50,0.150000,1,10.0352,6.9302,27.3354,0.848747
PM10,Warsaw,1,50,0.150000,5,9.11465,5.95611,22.9409,0.873286
PM10,Warsaw,1,50,0.150000,10,8.40005,5.76615,23.3558,0.896403
PM10,Warsaw,1,50,0.150000,15,8.40609,5.68176,22.8116,0.896093
PM10,Warsaw,1,50,0.150000,20,8.37366,5.69029,23.1524,0.897089
PM10,Warsaw,1,50,0.150000,25,8.12099,5.68493,23.35,0.902304
PM10,Warsaw,1,50,0.150000,30,8.30366,5.66662,23.0711,0.897513
PM10,Warsaw,1,50,0.150000,35,8.59635,5.69689,22.899,0.889042
PM10,Warsaw,1,50,0.150000,40,8.30788,5.67594,23.0644,0.897299
PM10,Warsaw,1,50,0.150000,50,8.41045,5.64866,22.8729,0.892332
PM10,Warsaw,1,50,0.150000,55,8.44378,5.68757,22.8169,0.892992
PM10,Warsaw,1,50,0.150000,60,8.1661,5.61901,22.7725,0.901775
