Pollutant,Site,Hour,N,RealValue,PredValue
PM10,Warsaw,1,50,10.2,24.993
PM10,Warsaw,1,50,22.6,25.5299
PM10,Warsaw,1,50,27.1,38.8542
PM10,Warsaw,1,50,34.7,43.9388
PM10,Warsaw,1,50,48.2,53.305
PM10,Warsaw,1,50,78.5,62.7482
PM10,Warsaw,1,50,31.3,38.4058
PM10,Warsaw,1,50,25.1,23.9818
PM10,Warsaw,1,50,27.6,38.8471
PM10,Warsaw,1,50,37.7,62.7326
PM10,Warsaw,1,50,43.4,63.211
PM10,Warsaw,1,50,63.9,62.1179
PM10,Warsaw,1,50,39.5,41.7654
PM10,Warsaw,1,50,31.4,34.3663
PM10,Warsaw,1,50,40.2,33.0225
PM10,Warsaw,1,50,25.4,32.9683
PM10,Warsaw,1,50,34.1,28.782
PM10,Warsaw,1,50,22,30.6001
PM10,Warsaw,1,50,33.3,28.5695
PM10,Warsaw,1,50,35,28.6595
PM10,Warsaw,1,50,13.9,18.5744
PM10,Warsaw,1,50,21.6,26.473
PM10,Warsaw,1,50,51.8,37.8879
PM10,Warsaw,1,50,35.8,45.5929
PM10,Warsaw,1,50,34.3,44.8247
PM10,Warsaw,1,50,35,60.1132
PM10,Warsaw,1,50,62.8,76.0063
PM10,Warsaw,1,50,82.2,75.4508
PM10,Warsaw,1,50,40.2,40.1618
PM10,Warsaw,1,50,24.3,32.8178
PM10,Warsaw,1,50,13.9,27.2071
PM10,Warsaw,1,50,15,25.6398
PM10,Warsaw,1,50,32.1,30.446
PM10,Warsaw,1,50,16.7,19.0273
PM10,Warsaw,1,50,9.3,10.8262
PM10,Warsaw,1,50,16.1,15.9348
PM10,Warsaw,1,50,17.8,14.9517
PM10,Warsaw,1,50,10.7,10.779
PM10,Warsaw,1,50,23.8,18.0992
PM10,Warsaw,1,50,32.1,18.5565
PM10,Warsaw,1,50,21.9,18.7868
PM10,Warsaw,1,50,23.6,29.2446
PM10,Warsaw,1,50,26.1,23.4154
PM10,Warsaw,1,50,27.1,18.0158
PM10,Warsaw,1,50,21.4,14.7602
PM10,Warsaw,1,50,21.5,17.9526
PM10,Warsaw,1,50,22.2,25.4175
PM10,Warsaw,1,50,43,35.3603
PM10,Warsaw,1,50,39.4,32.4096
PM10,Warsaw,1,50,28.9,32.2847
PM10,Warsaw,1,50,37.9,48.0182
PM10,Warsaw,1,50,43.6,40.0626
PM10,Warsaw,1,50,28.3,30.9028
PM10,Warsaw,1,50,48.5,48.2881
PM10,Warsaw,1,50,52,41.76
PM10,Warsaw,1,50,35.2,38.5304
PM10,Warsaw,1,50,49.3,42.5698
PM10,Warsaw,1,50,29.6,34.3382
PM10,Warsaw,1,50,21.3,27.45
PM10,Warsaw,1,50,20.8,28.2715
PM10,Warsaw,1,50,37.3,32.3755
PM10,Warsaw,1,50,33.1,33.7173
PM10,Warsaw,1,50,24.7,19.5509
PM10,Warsaw,1,50,27.8,25.7507
PM10,Warsaw,1,50,21.1,17.2899
PM10,Warsaw,1,50,14.8,17.2276
PM10,Warsaw,1,50,16.8,16.9831
PM10,Warsaw,1,50,9.2,12.2334
PM10,Warsaw,1,50,31.6,17.7314
PM10,Warsaw,1,50,15.6,21.5439
PM10,Warsaw,1,50,14.8,16.8029
PM10,Warsaw,1,50,29.4,24.2396
PM10,Warsaw,1,50,37.6,48.2491
PM10,Warsaw,1,50,67.3,63.0457
PM10,Warsaw,1,50,120.9,112.062
PM10,Warsaw,1,50,120.5,115.555
