Pollutant,Site,Hour,N,RealValue,PredValue
PM10,Warsaw,1,1,34.6,41.2
PM10,Warsaw,1,1,43.9,15.4
PM10,Warsaw,1,1,23.5,15.4
PM10,Warsaw,1,1,29.7,15.4
PM10,Warsaw,1,1,31.2,15.4
PM10,Warsaw,1,1,33.1,40.6
PM10,Warsaw,1,1,29.8,40.6
PM10,Warsaw,1,1,33.8,40.6
PM10,Warsaw,1,1,61.6,40.6
PM10,Warsaw,1,1,41.6,15.4
PM10,Warsaw,1,1,23.9,40.6
PM10,Warsaw,1,1,37.4,40.6
PM10,Warsaw,1,1,33.1,27
PM10,Warsaw,1,1,14.9,27
PM10,Warsaw,1,1,11.7,27
PM10,Warsaw,1,1,8.7,27
PM10,Warsaw,1,1,8.2,27
PM10,Warsaw,1,1,16,27
PM10,Warsaw,1,1,32.8,27
PM10,Warsaw,1,1,13.9,27
PM10,Warsaw,1,1,12.6,27
PM10,Warsaw,1,1,9.4,27
PM10,Warsaw,1,1,22.8,27
PM10,Warsaw,1,1,33.3,27
PM10,Warsaw,1,1,33.2,27
PM10,Warsaw,1,1,21.1,27
PM10,Warsaw,1,1,24,27
PM10,Warsaw,1,1,21.9,27
PM10,Warsaw,1,1,22.1,15.4
PM10,Warsaw,1,1,29.1,15.4
PM10,Warsaw,1,1,40.8,15.4
PM10,Warsaw,1,1,29.1,15.4
PM10,Warsaw,1,1,15.8,15.4
PM10,Warsaw,1,1,23.9,15.4
PM10,Warsaw,1,1,34.7,15.4
PM10,Warsaw,1,1,39.8,15.4
PM10,Warsaw,1,1,39.9,15.4
PM10,Warsaw,1,1,92.4,15.4
PM10,Warsaw,1,1,58.1,15.4
PM10,Warsaw,1,1,11.2,15.4
PM10,Warsaw,1,1,11,15.4
PM10,Warsaw,1,1,20.2,15.4
PM10,Warsaw,1,1,25,26.6
PM10,Warsaw,1,1,27.4,15.4
PM10,Warsaw,1,1,28.2,15.4
PM10,Warsaw,1,1,40.1,15.4
PM10,Warsaw,1,1,53.6,15.4
PM10,Warsaw,1,1,17.4,15.4
PM10,Warsaw,1,1,18.7,40.6
PM10,Warsaw,1,1,30.2,40.6
PM10,Warsaw,1,1,26.4,40.6
PM10,Warsaw,1,1,27.3,15.4
PM10,Warsaw,1,1,14.1,15.4
PM10,Warsaw,1,1,18.8,15.4
PM10,Warsaw,1,1,38.1,15.4
PM10,Warsaw,1,1,11.4,15.4
PM10,Warsaw,1,1,9,15.4
PM10,Warsaw,1,1,17.4,15.4
PM10,Warsaw,1,1,18.7,15.4
PM10,Warsaw,1,1,26.7,15.4
PM10,Warsaw,1,1,13.5,15.4
PM10,Warsaw,1,1,25,15.4
PM10,Warsaw,1,1,35,15.4
PM10,Warsaw,1,1,48.4,15.4
PM10,Warsaw,1,1,32.8,15.4
PM10,Warsaw,1,1,33.3,15.4
PM10,Warsaw,1,1,14.1,15.4
PM10,Warsaw,1,1,10.6,15.4
PM10,Warsaw,1,1,24.3,15.4
PM10,Warsaw,1,1,13.2,15.4
PM10,Warsaw,1,1,21.5,15.4
PM10,Warsaw,1,1,14.2,40.6
PM10,Warsaw,1,1,11.6,15.4
PM10,Warsaw,1,1,15.4,15.4
PM10,Warsaw,1,1,20.8,27
PM10,Warsaw,1,1,19.2,15.4
PM10,Warsaw,1,1,19.4,15.4
PM10,Warsaw,1,1,18.8,15.4
PM10,Warsaw,1,1,14.6,15.4
PM10,Warsaw,1,1,23.4,15.4
PM10,Warsaw,1,1,14,15.4
PM10,Warsaw,1,1,26,15.4
PM10,Warsaw,1,1,34.4,15.4
PM10,Warsaw,1,1,34.5,15.4
PM10,Warsaw,1,1,26.8,15.4
PM10,Warsaw,1,1,55.4,43.8
PM10,Warsaw,1,1,93.8,15.4
PM10,Warsaw,1,1,77.7,43.8
PM10,Warsaw,1,1,66,43.8
PM10,Warsaw,1,1,47.7,15.4
PM10,Warsaw,1,1,50.8,15.4
PM10,Warsaw,1,1,49.7,43.8
PM10,Warsaw,1,1,31.3,15.4
PM10,Warsaw,1,1,19.3,15.4
PM10,Warsaw,1,1,38.7,15.4
PM10,Warsaw,1,1,34.2,15.4
PM10,Warsaw,1,1,35,15.4
PM10,Warsaw,1,1,15.1,27
PM10,Warsaw,1,1,22,27
PM10,Warsaw,1,1,31.3,27
PM10,Warsaw,1,1,30.4,27
PM10,Warsaw,1,1,20.3,27
PM10,Warsaw,1,1,13.8,27
PM10,Warsaw,1,1,21.8,27
PM10,Warsaw,1,1,18.4,27
PM10,Warsaw,1,1,15,27
PM10,Warsaw,1,1,17.5,27
PM10,Warsaw,1,1,18.3,27
PM10,Warsaw,1,1,26.2,40.6
PM10,Warsaw,1,1,41.3,40.6
PM10,Warsaw,1,1,45.5,40.6
PM10,Warsaw,1,1,49.6,15.4
PM10,Warsaw,1,1,44.3,15.4
PM10,Warsaw,1,1,42.4,15.4
PM10,Warsaw,1,1,24.9,15.4
PM10,Warsaw,1,1,16.1,15.4
PM10,Warsaw,1,1,18,15.4
PM10,Warsaw,1,1,10.4,15.4
PM10,Warsaw,1,1,9.1,15.4
PM10,Warsaw,1,1,18.3,15.4
PM10,Warsaw,1,1,19.3,15.4
PM10,Warsaw,1,1,11.5,15.4
PM10,Warsaw,1,1,26.5,15.4
PM10,Warsaw,1,1,15.1,15.4
PM10,Warsaw,1,1,25.3,15.4
PM10,Warsaw,1,1,25.8,15.4
PM10,Warsaw,1,1,20.4,15.4
PM10,Warsaw,1,1,28.3,15.4
PM10,Warsaw,1,1,19.9,15.4
PM10,Warsaw,1,1,25.1,15.4
PM10,Warsaw,1,1,33,15.4
PM10,Warsaw,1,1,47.1,15.4
PM10,Warsaw,1,1,25.3,43.8
PM10,Warsaw,1,1,22.5,15.4
PM10,Warsaw,1,1,9,15.4
PM10,Warsaw,1,1,15.7,15.4
PM10,Warsaw,1,1,11.7,15.4
PM10,Warsaw,1,1,9.2,15.4
PM10,Warsaw,1,1,11.6,15.4
PM10,Warsaw,1,1,11.5,15.4
PM10,Warsaw,1,1,14.7,15.4
PM10,Warsaw,1,1,24.3,15.4
PM10,Warsaw,1,1,27.1,15.4
PM10,Warsaw,1,1,19.4,15.4
PM10,Warsaw,1,1,18.9,15.4
PM10,Warsaw,1,1,21.1,15.4
PM10,Warsaw,1,1,27.9,15.4
PM10,Warsaw,1,1,22.9,15.4
PM10,Warsaw,1,1,17.7,15.4
PM10,Warsaw,1,1,25.5,15.4
PM10,Warsaw,1,1,21.6,15.4
PM10,Warsaw,1,1,16.7,15.4
PM10,Warsaw,1,1,20.6,15.4
PM10,Warsaw,1,1,26.7,15.4
PM10,Warsaw,1,1,30.4,15.4
PM10,Warsaw,1,1,33.7,15.4
PM10,Warsaw,1,1,38.8,15.4
PM10,Warsaw,1,1,27.9,15.4
PM10,Warsaw,1,1,21,15.4
PM10,Warsaw,1,1,35.8,15.4
PM10,Warsaw,1,1,13.1,15.4
PM10,Warsaw,1,1,16.4,15.4
PM10,Warsaw,1,1,20.2,15.4
PM10,Warsaw,1,1,23.6,15.4
PM10,Warsaw,1,1,30.8,15.4
PM10,Warsaw,1,1,29.4,15.4
PM10,Warsaw,1,1,28.1,15.4
PM10,Warsaw,1,1,19.8,15.4
PM10,Warsaw,1,1,19.8,15.4
PM10,Warsaw,1,1,28.6,15.4
PM10,Warsaw,1,1,22,15.4
PM10,Warsaw,1,1,25.8,15.4
PM10,Warsaw,1,1,37.8,15.4
PM10,Warsaw,1,1,27.6,15.4
PM10,Warsaw,1,1,19.5,15.4
PM10,Warsaw,1,1,18.5,15.4
PM10,Warsaw,1,1,25.8,15.4
PM10,Warsaw,1,1,22.5,15.4
PM10,Warsaw,1,1,22.4,15.4
PM10,Warsaw,1,1,23.3,15.4
PM10,Warsaw,1,1,25.4,15.4
PM10,Warsaw,1,1,15.5,15.4
PM10,Warsaw,1,1,19.7,15.4
PM10,Warsaw,1,1,23.6,15.4
PM10,Warsaw,1,1,19.6,15.4
PM10,Warsaw,1,1,18.5,15.4
PM10,Warsaw,1,1,20.8,15.4
PM10,Warsaw,1,1,24.8,15.4
PM10,Warsaw,1,1,28.6,15.4
PM10,Warsaw,1,1,17.9,15.4
PM10,Warsaw,1,1,15.6,15.4
PM10,Warsaw,1,1,19.9,15.4
PM10,Warsaw,1,1,26.7,15.4
PM10,Warsaw,1,1,19.5,40.6
PM10,Warsaw,1,1,26.7,15.4
PM10,Warsaw,1,1,23.3,15.4
PM10,Warsaw,1,1,15,15.4
PM10,Warsaw,1,1,17.6,15.4
PM10,Warsaw,1,1,21.9,15.4
PM10,Warsaw,1,1,18.9,15.4
PM10,Warsaw,1,1,26,15.4
PM10,Warsaw,1,1,29.4,15.4
PM10,Warsaw,1,1,18.4,15.4
PM10,Warsaw,1,1,17.6,15.4
PM10,Warsaw,1,1,22.2,15.4
PM10,Warsaw,1,1,26.4,15.4
PM10,Warsaw,1,1,19.2,15.4
PM10,Warsaw,1,1,26,15.4
PM10,Warsaw,1,1,30,15.4
PM10,Warsaw,1,1,45.5,15.4
PM10,Warsaw,1,1,18.6,15.4
PM10,Warsaw,1,1,17.3,15.4
PM10,Warsaw,1,1,21,15.4
PM10,Warsaw,1,1,14.1,15.4
PM10,Warsaw,1,1,17.5,15.4
PM10,Warsaw,1,1,23.5,15.4
PM10,Warsaw,1,1,15.9,15.4
PM10,Warsaw,1,1,17.1,15.4
PM10,Warsaw,1,1,27.7,15.4
PM10,Warsaw,1,1,27,15.4
PM10,Warsaw,1,1,24.8,15.4
PM10,Warsaw,1,1,27.7,15.4
PM10,Warsaw,1,1,29.3,15.4
PM10,Warsaw,1,1,14.6,15.4
PM10,Warsaw,1,1,6.7,15.4
PM10,Warsaw,1,1,17.7,15.4
PM10,Warsaw,1,1,25.2,15.4
PM10,Warsaw,1,1,29.4,15.4
PM10,Warsaw,1,1,25.6,15.4
PM10,Warsaw,1,1,30.1,15.4
PM10,Warsaw,1,1,27.3,15.4
PM10,Warsaw,1,1,18,15.4
PM10,Warsaw,1,1,19.8,40.6
PM10,Warsaw,1,1,27.2,15.4
PM10,Warsaw,1,1,34.2,15.4
PM10,Warsaw,1,1,32.3,15.4
PM10,Warsaw,1,1,16.3,15.4
PM10,Warsaw,1,1,16.22,15.4
PM10,Warsaw,1,1,16.14,15.4
PM10,Warsaw,1,1,16.06,15.4
PM10,Warsaw,1,1,15.98,15.4
PM10,Warsaw,1,1,15.9,15.4
PM10,Warsaw,1,1,15.82,15.4
PM10,Warsaw,1,1,15.74,15.4
PM10,Warsaw,1,1,15.66,15.4
PM10,Warsaw,1,1,15.58,15.4
PM10,Warsaw,1,1,15.5,15.4
PM10,Warsaw,1,1,25.4,15.4
PM10,Warsaw,1,1,29.4,15.4
PM10,Warsaw,1,1,46.8,15.4
PM10,Warsaw,1,1,14.4,15.4
PM10,Warsaw,1,1,11.5,15.4
PM10,Warsaw,1,1,19.2,15.4
PM10,Warsaw,1,1,16.8,15.4
PM10,Warsaw,1,1,19.4,15.4
PM10,Warsaw,1,1,13.2,29.9
PM10,Warsaw,1,1,17.4,15.4
PM10,Warsaw,1,1,16.3,15.4
PM10,Warsaw,1,1,16.2,15.4
PM10,Warsaw,1,1,13.4,15.4
PM10,Warsaw,1,1,17.8,15.4
PM10,Warsaw,1,1,13.6,15.4
PM10,Warsaw,1,1,22,15.4
PM10,Warsaw,1,1,31.4,15.4
PM10,Warsaw,1,1,46.6,15.4
PM10,Warsaw,1,1,52.4,15.4
PM10,Warsaw,1,1,29.2,15.4
PM10,Warsaw,1,1,38.3,15.4
PM10,Warsaw,1,1,36.2,15.4
PM10,Warsaw,1,1,16.7,15.4
PM10,Warsaw,1,1,15.1,15.4
PM10,Warsaw,1,1,29.6,15.4
PM10,Warsaw,1,1,41.2,15.4
PM10,Warsaw,1,1,28.1,15.4
PM10,Warsaw,1,1,36.7,15.4
PM10,Warsaw,1,1,34.8,15.4
PM10,Warsaw,1,1,31,15.4
PM10,Warsaw,1,1,52.3,40.6
PM10,Warsaw,1,1,47.2,40.6
PM10,Warsaw,1,1,42.5,40.6
PM10,Warsaw,1,1,44.8,40.6
PM10,Warsaw,1,1,52.9,15.4
PM10,Warsaw,1,1,51,15.4
PM10,Warsaw,1,1,35.6,15.4
PM10,Warsaw,1,1,32.4,15.4
PM10,Warsaw,1,1,10.2,40.6
PM10,Warsaw,1,1,22.6,15.4
PM10,Warsaw,1,1,27.1,15.4
PM10,Warsaw,1,1,34.7,15.4
PM10,Warsaw,1,1,48.2,15.4
PM10,Warsaw,1,1,78.5,15.4
PM10,Warsaw,1,1,31.3,40.6
PM10,Warsaw,1,1,25.1,40.6
PM10,Warsaw,1,1,27.6,40.6
PM10,Warsaw,1,1,37.7,40.6
PM10,Warsaw,1,1,43.4,40.6
PM10,Warsaw,1,1,63.9,40.6
PM10,Warsaw,1,1,39.5,15.4
PM10,Warsaw,1,1,31.4,15.4
PM10,Warsaw,1,1,40.2,15.4
PM10,Warsaw,1,1,25.4,15.4
PM10,Warsaw,1,1,34.1,15.4
PM10,Warsaw,1,1,22,15.4
PM10,Warsaw,1,1,33.3,15.4
PM10,Warsaw,1,1,35,15.4
PM10,Warsaw,1,1,13.9,15.4
PM10,Warsaw,1,1,21.6,15.4
PM10,Warsaw,1,1,51.8,15.4
PM10,Warsaw,1,1,35.8,15.4
PM10,Warsaw,1,1,34.3,15.4
PM10,Warsaw,1,1,35,15.4
PM10,Warsaw,1,1,62.8,15.4
PM10,Warsaw,1,1,82.2,15.4
PM10,Warsaw,1,1,40.2,15.4
PM10,Warsaw,1,1,24.3,15.4
PM10,Warsaw,1,1,13.9,15.4
PM10,Warsaw,1,1,15,40.6
PM10,Warsaw,1,1,32.1,15.4
PM10,Warsaw,1,1,16.7,15.4
PM10,Warsaw,1,1,9.3,15.4
PM10,Warsaw,1,1,16.1,15.4
PM10,Warsaw,1,1,17.8,15.4
PM10,Warsaw,1,1,10.7,27
PM10,Warsaw,1,1,23.8,27
PM10,Warsaw,1,1,32.1,27
PM10,Warsaw,1,1,21.9,15.4
PM10,Warsaw,1,1,23.6,15.4
PM10,Warsaw,1,1,26.1,40.6
PM10,Warsaw,1,1,27.1,15.4
PM10,Warsaw,1,1,21.4,15.4
PM10,Warsaw,1,1,21.5,15.4
PM10,Warsaw,1,1,22.2,15.4
PM10,Warsaw,1,1,43,15.4
PM10,Warsaw,1,1,39.4,15.4
PM10,Warsaw,1,1,28.9,15.4
PM10,Warsaw,1,1,37.9,15.4
PM10,Warsaw,1,1,43.6,15.4
PM10,Warsaw,1,1,28.3,15.4
PM10,Warsaw,1,1,48.5,15.4
PM10,Warsaw,1,1,52,15.4
PM10,Warsaw,1,1,35.2,15.4
PM10,Warsaw,1,1,49.3,15.4
PM10,Warsaw,1,1,29.6,15.4
PM10,Warsaw,1,1,21.3,15.4
PM10,Warsaw,1,1,20.8,15.4
PM10,Warsaw,1,1,37.3,15.4
PM10,Warsaw,1,1,33.1,15.4
PM10,Warsaw,1,1,24.7,15.4
PM10,Warsaw,1,1,27.8,15.4
PM10,Warsaw,1,1,21.1,15.4
PM10,Warsaw,1,1,14.8,15.4
PM10,Warsaw,1,1,16.8,15.4
PM10,Warsaw,1,1,9.2,15.4
PM10,Warsaw,1,1,31.6,15.4
PM10,Warsaw,1,1,15.6,27.4
PM10,Warsaw,1,1,14.8,15.4
PM10,Warsaw,1,1,29.4,26.6
PM10,Warsaw,1,1,37.6,26.6
PM10,Warsaw,1,1,67.3,43.8
PM10,Warsaw,1,1,120.9,43.8
PM10,Warsaw,1,1,120.5,15.4
PM10,Warsaw,1,5,34.6,33.12
PM10,Warsaw,1,5,43.9,25.5
PM10,Warsaw,1,5,23.5,27
PM10,Warsaw,1,5,29.7,27
PM10,Warsaw,1,5,31.2,33.42
PM10,Warsaw,1,5,33.1,36.2
PM10,Warsaw,1,5,29.8,33.42
PM10,Warsaw,1,5,33.8,32.84
PM10,Warsaw,1,5,61.6,33.42
PM10,Warsaw,1,5,41.6,33.42
PM10,Warsaw,1,5,23.9,32.84
PM10,Warsaw,1,5,37.4,32.84
PM10,Warsaw,1,5,33.1,32.84
PM10,Warsaw,1,5,14.9,32.84
PM10,Warsaw,1,5,11.7,32.84
PM10,Warsaw,1,5,8.7,32.84
PM10,Warsaw,1,5,8.2,32.84
PM10,Warsaw,1,5,16,26.42
PM10,Warsaw,1,5,32.8,24.28
PM10,Warsaw,1,5,13.9,26.42
PM10,Warsaw,1,5,12.6,22.82
PM10,Warsaw,1,5,9.4,13.98
PM10,Warsaw,1,5,22.8,13.98
PM10,Warsaw,1,5,33.3,32.84
PM10,Warsaw,1,5,33.2,32.84
PM10,Warsaw,1,5,21.1,32.84
PM10,Warsaw,1,5,24,32.08
PM10,Warsaw,1,5,21.9,32.84
PM10,Warsaw,1,5,22.1,32.84
PM10,Warsaw,1,5,29.1,32.84
PM10,Warsaw,1,5,40.8,27
PM10,Warsaw,1,5,29.1,27
PM10,Warsaw,1,5,15.8,27
PM10,Warsaw,1,5,23.9,23.46
PM10,Warsaw,1,5,34.7,37.48
PM10,Warsaw,1,5,39.8,37.48
PM10,Warsaw,1,5,39.9,36.62
PM10,Warsaw,1,5,92.4,35.34
PM10,Warsaw,1,5,58.1,35.34
PM10,Warsaw,1,5,11.2,35.34
PM10,Warsaw,1,5,11,36.62
PM10,Warsaw,1,5,20.2,36.62
PM10,Warsaw,1,5,25,28.54
PM10,Warsaw,1,5,27.4,26.24
PM10,Warsaw,1,5,28.2,27
PM10,Warsaw,1,5,40.1,27
PM10,Warsaw,1,5,53.6,27
PM10,Warsaw,1,5,17.4,33.42
PM10,Warsaw,1,5,18.7,33.42
PM10,Warsaw,1,5,30.2,32.84
PM10,Warsaw,1,5,26.4,33.42
PM10,Warsaw,1,5,27.3,33.42
PM10,Warsaw,1,5,14.1,33.42
PM10,Warsaw,1,5,18.8,33.42
PM10,Warsaw,1,5,38.1,33.42
PM10,Warsaw,1,5,11.4,27
PM10,Warsaw,1,5,9,27
PM10,Warsaw,1,5,17.4,27
PM10,Warsaw,1,5,18.7,27
PM10,Warsaw,1,5,26.7,35.34
PM10,Warsaw,1,5,13.5,35.34
PM10,Warsaw,1,5,25,35.34
PM10,Warsaw,1,5,35,27.64
PM10,Warsaw,1,5,48.4,35.34
PM10,Warsaw,1,5,32.8,35.34
PM10,Warsaw,1,5,33.3,36.62
PM10,Warsaw,1,5,14.1,36.62
PM10,Warsaw,1,5,10.6,35.34
PM10,Warsaw,1,5,24.3,27
PM10,Warsaw,1,5,13.2,27
PM10,Warsaw,1,5,21.5,27
PM10,Warsaw,1,5,14.2,33.42
PM10,Warsaw,1,5,11.6,33.42
PM10,Warsaw,1,5,15.4,33.42
PM10,Warsaw,1,5,20.8,32.84
PM10,Warsaw,1,5,19.2,27
PM10,Warsaw,1,5,19.4,27
PM10,Warsaw,1,5,18.8,27
PM10,Warsaw,1,5,14.6,33.42
PM10,Warsaw,1,5,23.4,27
PM10,Warsaw,1,5,14,27
PM10,Warsaw,1,5,26,27
PM10,Warsaw,1,5,34.4,34.16
PM10,Warsaw,1,5,34.5,36.62
PM10,Warsaw,1,5,26.8,36.62
PM10,Warsaw,1,5,55.4,42.3
PM10,Warsaw,1,5,93.8,36.62
PM10,Warsaw,1,5,77.7,42.3
PM10,Warsaw,1,5,66,42.3
PM10,Warsaw,1,5,47.7,36.62
PM10,Warsaw,1,5,50.8,36.62
PM10,Warsaw,1,5,49.7,42.3
PM10,Warsaw,1,5,31.3,34.16
PM10,Warsaw,1,5,19.3,25.92
PM10,Warsaw,1,5,38.7,32.24
PM10,Warsaw,1,5,34.2,33.42
PM10,Warsaw,1,5,35,32.84
PM10,Warsaw,1,5,15.1,32.84
PM10,Warsaw,1,5,22,32.84
PM10,Warsaw,1,5,31.3,32.84
PM10,Warsaw,1,5,30.4,32.84
PM10,Warsaw,1,5,20.3,32.84
PM10,Warsaw,1,5,13.8,32.84
PM10,Warsaw,1,5,21.8,32.84
PM10,Warsaw,1,5,18.4,32.84
PM10,Warsaw,1,5,15,32.84
PM10,Warsaw,1,5,17.5,32.84
PM10,Warsaw,1,5,18.3,32.84
PM10,Warsaw,1,5,26.2,32.84
PM10,Warsaw,1,5,41.3,33.42
PM10,Warsaw,1,5,45.5,33.42
PM10,Warsaw,1,5,49.6,33.42
PM10,Warsaw,1,5,44.3,36.2
PM10,Warsaw,1,5,42.4,36.2
PM10,Warsaw,1,5,24.9,37.48
PM10,Warsaw,1,5,16.1,35.34
PM10,Warsaw,1,5,18,34.16
PM10,Warsaw,1,5,10.4,34.16
PM10,Warsaw,1,5,9.1,34.16
PM10,Warsaw,1,5,18.3,34.16
PM10,Warsaw,1,5,19.3,34.16
PM10,Warsaw,1,5,11.5,34.16
PM10,Warsaw,1,5,26.5,34.16
PM10,Warsaw,1,5,15.1,27
PM10,Warsaw,1,5,25.3,36.62
PM10,Warsaw,1,5,25.8,35.34
PM10,Warsaw,1,5,20.4,36.62
PM10,Warsaw,1,5,28.3,35.34
PM10,Warsaw,1,5,19.9,35.34
PM10,Warsaw,1,5,25.1,36.62
PM10,Warsaw,1,5,33,36.62
PM10,Warsaw,1,5,47.1,35.34
PM10,Warsaw,1,5,25.3,43.16
PM10,Warsaw,1,5,22.5,36.62
PM10,Warsaw,1,5,9,37.48
PM10,Warsaw,1,5,15.7,27
PM10,Warsaw,1,5,11.7,27
PM10,Warsaw,1,5,9.2,27
PM10,Warsaw,1,5,11.6,27
PM10,Warsaw,1,5,11.5,27
PM10,Warsaw,1,5,14.7,27
PM10,Warsaw,1,5,24.3,27
PM10,Warsaw,1,5,27.1,33.42
PM10,Warsaw,1,5,19.4,36.2
PM10,Warsaw,1,5,18.9,33.42
PM10,Warsaw,1,5,21.1,33.42
PM10,Warsaw,1,5,27.9,36.2
PM10,Warsaw,1,5,22.9,36.2
PM10,Warsaw,1,5,17.7,36.2
PM10,Warsaw,1,5,25.5,36.2
PM10,Warsaw,1,5,21.6,36.2
PM10,Warsaw,1,5,16.7,30.64
PM10,Warsaw,1,5,20.6,36.2
PM10,Warsaw,1,5,26.7,36.2
PM10,Warsaw,1,5,30.4,27
PM10,Warsaw,1,5,33.7,36.2
PM10,Warsaw,1,5,38.8,36.2
PM10,Warsaw,1,5,27.9,36.2
PM10,Warsaw,1,5,21,30.64
PM10,Warsaw,1,5,35.8,36.2
PM10,Warsaw,1,5,13.1,36.2
PM10,Warsaw,1,5,16.4,30.64
PM10,Warsaw,1,5,20.2,33.42
PM10,Warsaw,1,5,23.6,33.1
PM10,Warsaw,1,5,30.8,36.2
PM10,Warsaw,1,5,29.4,27
PM10,Warsaw,1,5,28.1,27
PM10,Warsaw,1,5,19.8,30.64
PM10,Warsaw,1,5,19.8,36.2
PM10,Warsaw,1,5,28.6,36.2
PM10,Warsaw,1,5,22,36.2
PM10,Warsaw,1,5,25.8,36.2
PM10,Warsaw,1,5,37.8,36.2
PM10,Warsaw,1,5,27.6,30.64
PM10,Warsaw,1,5,19.5,36.2
PM10,Warsaw,1,5,18.5,30.64
PM10,Warsaw,1,5,25.8,30.64
PM10,Warsaw,1,5,22.5,36.2
PM10,Warsaw,1,5,22.4,36.2
PM10,Warsaw,1,5,23.3,27
PM10,Warsaw,1,5,25.4,27
PM10,Warsaw,1,5,15.5,36.2
PM10,Warsaw,1,5,19.7,30.64
PM10,Warsaw,1,5,23.6,36.2
PM10,Warsaw,1,5,19.6,27
PM10,Warsaw,1,5,18.5,30.64
PM10,Warsaw,1,5,20.8,36.2
PM10,Warsaw,1,5,24.8,36.2
PM10,Warsaw,1,5,28.6,36.2
PM10,Warsaw,1,5,17.9,36.2
PM10,Warsaw,1,5,15.6,36.2
PM10,Warsaw,1,5,19.9,33.42
PM10,Warsaw,1,5,26.7,33.42
PM10,Warsaw,1,5,19.5,33.42
PM10,Warsaw,1,5,26.7,36.2
PM10,Warsaw,1,5,23.3,36.2
PM10,Warsaw,1,5,15,36.2
PM10,Warsaw,1,5,17.6,36.2
PM10,Warsaw,1,5,21.9,36.2
PM10,Warsaw,1,5,18.9,27
PM10,Warsaw,1,5,26,27
PM10,Warsaw,1,5,29.4,27
PM10,Warsaw,1,5,18.4,26.36
PM10,Warsaw,1,5,17.6,23.14
PM10,Warsaw,1,5,22.2,35.34
PM10,Warsaw,1,5,26.4,35.34
PM10,Warsaw,1,5,19.2,37.48
PM10,Warsaw,1,5,26,37.48
PM10,Warsaw,1,5,30,36.2
PM10,Warsaw,1,5,45.5,36.2
PM10,Warsaw,1,5,18.6,36.2
PM10,Warsaw,1,5,17.3,36.2
PM10,Warsaw,1,5,21,36.2
PM10,Warsaw,1,5,14.1,36.2
PM10,Warsaw,1,5,17.5,27
PM10,Warsaw,1,5,23.5,27
PM10,Warsaw,1,5,15.9,26.36
PM10,Warsaw,1,5,17.1,36.2
PM10,Warsaw,1,5,27.7,36.2
PM10,Warsaw,1,5,27,36.2
PM10,Warsaw,1,5,24.8,36.2
PM10,Warsaw,1,5,27.7,36.2
PM10,Warsaw,1,5,29.3,37.48
PM10,Warsaw,1,5,14.6,37.48
PM10,Warsaw,1,5,6.7,23.46
PM10,Warsaw,1,5,17.7,27
PM10,Warsaw,1,5,25.2,27
PM10,Warsaw,1,5,29.4,27
PM10,Warsaw,1,5,25.6,27
PM10,Warsaw,1,5,30.1,37.48
PM10,Warsaw,1,5,27.3,37.48
PM10,Warsaw,1,5,18,36.2
PM10,Warsaw,1,5,19.8,36.2
PM10,Warsaw,1,5,27.2,36.2
PM10,Warsaw,1,5,34.2,36.2
PM10,Warsaw,1,5,32.3,33.42
PM10,Warsaw,1,5,16.3,30.64
PM10,Warsaw,1,5,16.22,26.36
PM10,Warsaw,1,5,16.14,27
PM10,Warsaw,1,5,16.06,27
PM10,Warsaw,1,5,15.98,23.46
PM10,Warsaw,1,5,15.9,23.46
PM10,Warsaw,1,5,15.82,25.6
PM10,Warsaw,1,5,15.74,25.6
PM10,Warsaw,1,5,15.66,34.16
PM10,Warsaw,1,5,15.58,37.48
PM10,Warsaw,1,5,15.5,30.42
PM10,Warsaw,1,5,25.4,36.62
PM10,Warsaw,1,5,29.4,36.62
PM10,Warsaw,1,5,46.8,36.62
PM10,Warsaw,1,5,14.4,35.34
PM10,Warsaw,1,5,11.5,35.34
PM10,Warsaw,1,5,19.2,27
PM10,Warsaw,1,5,16.8,27
PM10,Warsaw,1,5,19.4,27
PM10,Warsaw,1,5,13.2,27
PM10,Warsaw,1,5,17.4,33.42
PM10,Warsaw,1,5,16.3,33.42
PM10,Warsaw,1,5,16.2,33.42
PM10,Warsaw,1,5,13.4,33.42
PM10,Warsaw,1,5,17.8,33.42
PM10,Warsaw,1,5,13.6,33.42
PM10,Warsaw,1,5,22,27
PM10,Warsaw,1,5,31.4,27
PM10,Warsaw,1,5,46.6,35.34
PM10,Warsaw,1,5,52.4,35.34
PM10,Warsaw,1,5,29.2,35.34
PM10,Warsaw,1,5,38.3,36.62
PM10,Warsaw,1,5,36.2,35.34
PM10,Warsaw,1,5,16.7,36.62
PM10,Warsaw,1,5,15.1,34.16
PM10,Warsaw,1,5,29.6,24
PM10,Warsaw,1,5,41.2,27
PM10,Warsaw,1,5,28.1,27
PM10,Warsaw,1,5,36.7,27
PM10,Warsaw,1,5,34.8,33.42
PM10,Warsaw,1,5,31,33.42
PM10,Warsaw,1,5,52.3,33.42
PM10,Warsaw,1,5,47.2,36.2
PM10,Warsaw,1,5,42.5,36.2
PM10,Warsaw,1,5,44.8,33.42
PM10,Warsaw,1,5,52.9,33.42
PM10,Warsaw,1,5,51,33.42
PM10,Warsaw,1,5,35.6,33.42
PM10,Warsaw,1,5,32.4,33.42
PM10,Warsaw,1,5,10.2,33.96
PM10,Warsaw,1,5,22.6,32.24
